id;value;award_date;student_id;subject_id;teacher_id
3668;A;2024-01-05;580;45;102
3669;E;2023-11-19;222;71;52
3670;O;2023-09-18;101;10;42
3671;A;2023-12-27;101;10;42
3672;D;2023-09-15;101;10;42
3673;D;2023-09-14;101;10;42
3674;E;2024-01-08;330;19;98
3675;A;2024-04-14;330;19;98
3676;A;2023-10-13;872;73;42
3677;A;2024-01-25;872;73;42
3678;A;2023-12-03;227;6;50
3679;D;2024-05-26;227;6;50
3680;A;2023-12-08;227;6;50
3681;A;2024-05-26;496;51;51
3682;A;2024-06-18;496;51;51
3683;P;2024-02-19;729;24;44
3684;P;2023-11-21;729;24;44
3685;P;2024-02-16;729;24;44
3686;P;2024-03-04;884;47;88
3687;E;2023-11-14;884;47;88
3688;A;2024-06-18;884;47;88
3689;E;2024-06-07;884;47;88
3690;A;2023-09-26;884;47;88
3691;A;2024-04-06;152;12;106
3692;E;2024-05-03;152;12;106
3693;D;2023-09-07;152;12;106
3694;P;2023-10-18;152;12;106
3695;P;2023-11-05;152;12;106
3696;O;2024-06-28;250;26;96
3697;P;2023-12-04;397;45;102
3698;E;2023-11-04;29;27;104
3699;A;2024-03-21;29;27;104
3700;P;2024-06-27;626;17;33
3701;O;2024-05-15;626;17;33
3702;A;2023-11-09;626;17;33
3703;A;2024-05-29;626;17;33
3704;E;2024-04-08;739;74;70
3705;D;2023-11-07;739;74;70
3706;E;2024-02-18;739;74;70
3707;P;2024-02-12;739;74;70
3708;E;2023-10-12;739;74;70
3709;A;2024-03-01;940;64;10
3710;A;2024-05-15;314;10;42
3711;E;2023-09-30;803;58;23
3712;A;2024-03-21;803;58;23
3713;A;2024-02-10;803;58;23
3714;A;2024-03-14;803;58;23
3715;P;2024-05-26;493;18;107
3716;D;2024-05-18;493;18;107
3717;E;2024-03-27;835;47;88
3718;E;2023-12-14;835;47;88
3719;E;2024-06-29;143;48;20
3720;A;2024-03-13;295;33;87
3721;P;2024-02-11;295;33;87
3722;P;2023-11-30;295;33;87
3723;P;2024-05-13;295;33;87
3724;A;2024-03-06;671;24;44
3725;P;2024-05-29;671;24;44
3726;P;2024-03-07;568;48;20
3727;P;2024-03-05;568;48;20
3728;P;2024-06-27;568;48;20
3729;O;2024-04-07;568;48;20
3730;A;2024-05-13;870;4;12
3731;A;2024-01-09;870;4;12
3732;A;2023-10-17;192;26;96
3733;A;2024-03-09;192;26;96
3734;O;2023-10-01;192;26;96
3735;P;2024-05-25;192;26;96
3736;P;2024-05-20;192;26;96
3737;E;2024-03-20;788;51;51
3738;A;2023-10-06;788;51;51
3739;P;2023-11-30;766;32;23
3740;E;2023-09-10;766;32;23
3741;E;2024-04-14;766;32;23
3742;A;2023-10-15;766;32;23
3743;P;2023-11-09;79;5;38
3744;O;2023-10-18;79;5;38
3745;A;2023-12-20;727;77;0
3746;A;2023-11-17;727;77;0
3747;A;2023-09-02;727;77;0
3748;E;2023-09-08;727;77;0
3749;D;2023-09-18;687;4;12
3750;P;2024-05-23;687;4;12
3751;A;2023-12-25;687;4;12
3752;A;2023-10-07;687;4;12
3753;A;2024-02-12;687;4;12
3754;E;2023-10-09;310;17;33
3755;E;2024-05-23;310;17;33
3756;D;2023-09-04;310;17;33
3757;A;2023-11-17;861;40;101
3758;A;2023-11-28;861;40;101
3759;E;2024-03-14;548;74;70
3760;D;2024-01-08;548;74;70
3761;E;2023-10-11;548;74;70
3762;A;2024-04-21;548;74;70
3763;A;2024-03-21;548;74;70
3764;P;2023-11-14;594;41;56
3765;E;2023-12-10;594;41;56
3766;E;2024-04-01;594;41;56
3767;P;2023-12-22;594;41;56
3768;A;2024-06-25;963;24;44
3769;A;2023-12-29;963;24;44
3770;P;2023-11-12;963;24;44
3771;E;2024-02-02;963;24;44
3772;D;2024-05-01;63;33;87
3773;D;2024-02-11;63;33;87
3774;P;2023-10-13;63;33;87
3775;A;2024-02-18;63;33;87
3776;A;2024-05-11;928;66;82
3777;E;2023-10-28;928;66;82
3778;A;2023-10-13;928;66;82
3779;P;2023-11-19;928;66;82
3780;D;2023-10-17;928;66;82
3781;D;2023-09-30;712;33;87
3782;E;2023-10-07;712;33;87
3783;A;2023-11-25;712;33;87
3784;O;2024-05-06;624;69;54
3785;E;2024-05-22;481;20;28
3786;E;2023-11-27;481;20;28
3787;P;2024-06-27;481;20;28
3788;A;2023-12-12;145;71;52
3789;E;2023-09-28;145;71;52
3790;P;2024-05-12;975;34;11
3791;A;2024-04-23;975;34;11
3792;P;2024-01-30;975;34;11
3793;E;2024-06-12;808;6;50
3794;E;2023-11-28;808;6;50
3795;E;2024-04-13;808;6;50
3796;A;2024-04-28;808;6;50
3797;E;2024-06-04;336;47;88
3798;A;2024-02-17;336;47;88
3799;E;2023-09-25;336;47;88
3800;P;2023-09-12;336;47;88
3801;D;2024-05-31;336;47;88
3802;E;2023-10-17;880;31;8
3803;P;2024-05-03;880;31;8
3804;E;2023-11-21;880;31;8
3805;E;2024-04-07;797;33;87
3806;A;2023-10-13;797;33;87
3807;E;2023-12-04;797;33;87
3808;O;2024-01-26;401;33;87
3809;D;2024-02-20;366;75;86
3810;A;2023-11-01;366;75;86
3811;D;2024-05-17;366;75;86
3812;A;2024-02-04;667;3;51
3813;A;2023-12-04;667;3;51
3814;A;2023-10-14;667;3;51
3815;E;2024-05-28;667;3;51
3816;P;2024-02-28;203;48;20
3817;A;2023-11-01;405;3;51
3818;A;2024-05-18;405;3;51
3819;A;2024-02-16;405;3;51
3820;A;2024-04-05;405;3;51
3821;E;2023-12-12;405;3;51
3822;P;2023-10-10;872;63;50
3823;E;2023-12-20;932;77;0
3824;P;2023-10-27;932;77;0
3825;P;2023-09-24;59;40;101
3826;E;2023-11-24;59;40;101
3827;D;2023-12-16;59;40;101
3828;P;2024-02-11;59;40;101
3829;P;2024-01-14;59;40;101
3830;A;2024-05-31;382;19;98
3831;E;2023-11-04;382;19;98
3832;A;2023-12-25;382;19;98
3833;P;2024-03-04;382;19;98
3834;A;2023-12-02;382;19;98
3835;P;2023-10-21;916;69;54
3836;O;2023-10-26;916;69;54
3837;A;2023-11-19;916;69;54
3838;A;2023-10-27;916;69;54
3839;A;2024-01-31;916;69;54
3840;E;2024-04-08;613;68;91
3841;E;2024-02-05;613;68;91
3842;A;2024-04-03;613;68;91
3843;A;2023-11-12;613;68;91
3844;E;2024-05-24;123;24;44
3845;E;2024-04-11;6;33;87
3846;D;2024-04-23;6;33;87
3847;E;2024-01-12;6;33;87
3848;E;2023-11-15;6;33;87
3849;E;2024-03-15;6;33;87
3850;O;2023-09-16;529;74;70
3851;D;2023-12-04;529;74;70
3852;A;2023-12-17;529;74;70
3853;A;2024-04-12;529;74;70
3854;A;2023-12-22;529;74;70
3855;P;2023-09-10;480;69;54
3856;E;2023-09-18;594;54;24
3857;A;2023-11-09;594;54;24
3858;A;2023-09-23;594;54;24
3859;A;2023-12-03;594;54;24
3860;A;2023-10-03;218;32;23
3861;A;2024-02-10;218;32;23
3862;A;2024-01-05;218;32;23
3863;A;2023-12-12;135;34;11
3864;P;2024-06-05;451;11;22
3865;A;2024-05-22;451;11;22
3866;D;2024-02-25;451;11;22
3867;A;2023-10-10;451;11;22
3868;P;2024-04-18;451;11;22
3869;A;2024-06-07;293;62;68
3870;A;2023-10-13;293;62;68
3871;A;2024-03-11;293;62;68
3872;A;2024-05-27;464;66;82
3873;P;2023-11-22;464;66;82
3874;A;2023-11-04;464;66;82
3875;E;2024-01-19;464;66;82
3876;A;2023-10-06;464;66;82
3877;A;2024-03-12;549;24;44
3878;A;2024-02-20;549;24;44
3879;D;2024-03-05;549;24;44
3880;A;2023-11-11;549;24;44
3881;A;2023-11-30;549;24;44
3882;A;2023-11-29;455;17;33
3883;E;2023-09-14;455;17;33
3884;A;2023-10-04;455;17;33
3885;A;2024-05-01;205;71;52
3886;A;2024-02-17;205;71;52
3887;A;2024-03-11;205;71;52
3888;E;2023-10-15;205;71;52
3889;A;2024-04-22;876;10;42
3890;A;2024-06-25;876;10;42
3891;P;2023-11-13;876;10;42
3892;A;2023-12-18;298;33;87
3893;A;2023-09-05;298;33;87
3894;O;2024-06-15;298;33;87
3895;E;2024-06-11;35;68;91
3896;A;2023-11-20;739;41;56
3897;D;2023-10-31;517;77;0
3898;A;2024-01-12;677;66;82
3899;P;2024-05-08;677;66;82
3900;A;2023-11-27;677;66;82
3901;P;2023-11-07;677;66;82
3902;A;2024-01-20;174;3;51
3903;A;2024-03-30;174;3;51
3904;A;2024-05-09;174;3;51
3905;A;2023-12-12;635;69;54
3906;P;2023-10-05;635;69;54
3907;O;2023-10-12;635;69;54
3908;E;2023-12-18;635;69;54
3909;P;2023-12-22;709;18;107
3910;E;2024-01-16;709;18;107
3911;A;2024-03-12;709;18;107
3912;P;2023-10-25;709;18;107
3913;A;2023-12-15;709;18;107
3914;P;2023-11-06;928;56;106
3915;P;2023-09-04;921;17;33
3916;A;2023-10-10;596;77;0
3917;E;2024-05-03;596;77;0
3918;A;2024-04-13;596;77;0
3919;E;2024-03-06;596;77;0
3920;P;2023-09-02;596;77;0
3921;A;2023-12-21;890;66;82
3922;A;2023-09-29;890;66;82
3923;D;2023-11-07;890;66;82
3924;A;2023-10-18;890;66;82
3925;A;2024-04-14;219;10;42
3926;A;2024-02-17;219;10;42
3927;A;2024-03-07;219;10;42
3928;E;2023-12-12;219;10;42
3929;A;2024-05-08;170;5;38
3930;A;2023-09-19;170;5;38
3931;D;2024-04-10;170;5;38
3932;O;2023-09-27;485;17;33
3933;A;2024-04-02;485;17;33
3934;E;2023-12-31;485;17;33
3935;E;2024-01-05;922;18;107
3936;E;2023-11-20;922;18;107
3937;E;2024-05-30;922;18;107
3938;P;2024-05-08;922;18;107
3939;A;2023-12-29;765;34;11
3940;A;2023-09-27;765;34;11
3941;A;2024-01-06;765;34;11
3942;A;2023-10-13;765;34;11
3943;P;2024-02-24;114;73;42
3944;E;2023-12-10;139;17;33
3945;E;2024-04-28;139;17;33
3946;O;2024-01-21;139;17;33
3947;E;2023-10-12;139;17;33
3948;P;2024-06-07;139;17;33
3949;A;2024-04-20;674;32;23
3950;A;2024-01-06;23;71;52
3951;P;2023-12-09;23;71;52
3952;D;2023-10-05;23;71;52
3953;E;2023-11-12;23;71;52
3954;P;2024-01-08;506;39;41
3955;P;2024-01-11;506;39;41
3956;A;2023-10-18;591;3;51
3957;A;2024-06-20;591;3;51
3958;P;2023-12-14;591;3;51
3959;A;2024-05-22;591;3;51
3960;P;2024-02-23;99;66;82
3961;A;2024-06-12;99;66;82
3962;E;2023-09-25;99;66;82
3963;P;2023-10-17;100;31;8
3964;E;2023-12-11;100;31;8
3965;P;2023-11-02;496;31;8
3966;O;2024-01-26;496;31;8
3967;O;2024-03-18;496;31;8
3968;A;2024-06-08;496;31;8
3969;A;2024-06-06;978;34;11
3970;A;2024-06-08;978;34;11
3971;A;2023-10-13;165;11;22
3972;A;2023-09-21;165;11;22
3973;A;2023-12-23;71;4;12
3974;A;2023-12-17;71;4;12
3975;P;2023-12-28;71;4;12
3976;E;2024-02-14;71;4;12
3977;A;2024-04-14;71;4;12
3978;A;2024-03-19;508;5;38
3979;P;2024-01-08;917;24;44
3980;A;2023-09-10;77;47;88
3981;A;2024-03-10;77;47;88
3982;O;2024-03-24;77;47;88
3983;P;2024-01-10;48;20;28
3984;P;2023-11-15;48;20;28
3985;A;2023-09-12;48;20;28
3986;A;2024-03-08;48;20;28
3987;E;2024-03-08;48;20;28
3988;P;2024-02-20;981;45;102
3989;A;2023-12-24;155;3;51
3990;A;2024-06-28;155;3;51
3991;P;2023-09-11;623;71;52
3992;O;2023-11-07;952;18;107
3993;O;2024-01-15;952;18;107
3994;A;2024-01-31;952;18;107
3995;T;2023-12-27;952;18;107
3996;P;2024-02-11;18;77;0
3997;E;2024-02-18;18;77;0
3998;P;2023-11-26;18;77;0
3999;E;2023-10-07;18;77;0
4000;E;2024-02-09;18;77;0
4001;A;2023-11-03;152;77;0
4002;A;2024-05-08;152;77;0
4003;P;2024-05-18;152;77;0
4004;E;2024-03-23;804;3;51
4005;A;2023-12-05;804;3;51
4006;E;2023-10-16;804;3;51
4007;A;2023-11-14;540;73;42
4008;P;2023-10-21;540;73;42
4009;E;2024-01-04;540;73;42
4010;D;2023-09-01;145;38;72
4011;E;2024-01-28;145;38;72
4012;E;2023-12-04;145;38;72
4013;P;2024-02-24;145;38;72
4014;A;2024-05-05;145;38;72
4015;E;2024-03-06;325;5;38
4016;P;2023-11-21;325;5;38
4017;A;2024-03-23;325;5;38
4018;E;2024-01-08;290;47;88
4019;A;2024-06-22;691;62;68
4020;E;2023-10-11;691;62;68
4021;P;2024-03-12;180;32;23
4022;A;2023-12-19;180;32;23
4023;A;2024-05-28;180;32;23
4024;E;2024-02-01;690;17;33
4025;A;2024-06-03;690;17;33
4026;A;2024-01-18;690;17;33
4027;E;2024-06-24;690;17;33
4028;P;2024-01-16;788;31;8
4029;A;2023-12-05;296;63;50
4030;A;2024-06-25;296;63;50
4031;A;2024-05-04;296;63;50
4032;D;2024-03-24;296;63;50
4033;D;2024-06-28;296;63;50
4034;A;2023-11-22;276;5;38
4035;O;2023-09-20;276;5;38
4036;E;2024-06-10;276;5;38
4037;E;2023-12-04;276;5;38
4038;A;2023-11-13;276;5;38
4039;P;2023-09-30;905;27;104
4040;A;2024-01-14;905;27;104
4041;P;2023-09-22;905;27;104
4042;P;2023-11-03;602;26;96
4043;A;2024-05-20;602;26;96
4044;A;2023-11-15;602;26;96
4045;A;2024-03-06;602;26;96
4046;E;2023-10-21;225;39;41
4047;A;2024-04-16;225;39;41
4048;D;2024-02-19;225;39;41
4049;E;2024-03-27;225;39;41
4050;P;2023-11-10;35;58;23
4051;D;2024-05-26;35;58;23
4052;A;2023-12-26;928;10;42
4053;E;2024-05-30;928;10;42
4054;A;2023-09-05;101;3;51
4055;P;2024-03-02;101;3;51
4056;A;2024-06-27;355;5;38
4057;E;2023-12-30;355;5;38
4058;A;2023-11-11;355;5;38
4059;A;2024-05-31;355;5;38
4060;A;2024-05-09;355;5;38
4061;E;2023-12-20;374;18;107
4062;A;2023-11-16;374;18;107
4063;O;2023-09-10;374;18;107
4064;A;2024-04-11;374;18;107
4065;P;2023-10-06;647;33;87
4066;A;2023-11-25;647;33;87
4067;P;2024-04-26;604;71;52
4068;T;2023-10-18;604;71;52
4069;E;2024-03-14;604;71;52
4070;D;2023-12-18;604;71;52
4071;P;2023-11-03;604;71;52
4072;P;2024-01-25;241;19;98
4073;D;2023-10-20;241;19;98
4074;E;2023-10-01;241;19;98
4075;O;2024-03-12;678;20;28
4076;P;2023-11-27;678;20;28
4077;A;2024-05-23;678;20;28
4078;D;2023-12-27;678;20;28
4079;D;2024-03-14;993;32;23
4080;E;2024-03-01;993;32;23
4081;A;2023-09-02;993;32;23
4082;A;2024-05-16;389;3;51
4083;A;2024-01-17;125;73;42
4084;A;2023-10-02;125;73;42
4085;A;2024-02-19;326;63;50
4086;P;2023-11-18;326;63;50
4087;T;2024-02-16;326;63;50
4088;P;2024-06-17;359;11;22
4089;D;2023-10-09;359;11;22
4090;A;2024-02-10;359;11;22
4091;P;2024-05-20;533;47;88
4092;O;2024-02-20;533;47;88
4093;P;2023-12-08;533;47;88
4094;A;2023-09-05;210;31;8
4095;P;2023-10-29;574;48;20
4096;E;2023-11-27;574;48;20
4097;A;2023-09-05;574;48;20
4098;E;2024-03-11;574;48;20
4099;A;2023-10-25;83;76;48
4100;A;2023-10-18;83;76;48
4101;P;2024-03-19;366;19;98
4102;E;2023-12-11;366;19;98
4103;A;2024-01-11;366;19;98
4104;P;2023-09-19;366;19;98
4105;E;2024-02-25;761;54;24
4106;E;2023-12-02;798;58;23
4107;E;2023-10-05;221;46;61
4108;E;2024-02-03;221;46;61
4109;E;2024-03-20;221;46;61
4110;A;2023-10-04;858;72;100
4111;O;2024-01-21;858;72;100
4112;D;2023-11-02;858;72;100
4113;A;2023-12-17;858;72;100
4114;E;2023-11-18;858;72;100
4115;E;2024-03-06;64;62;68
4116;A;2024-06-19;84;77;0
4117;E;2024-04-22;586;58;23
4118;A;2023-09-23;586;58;23
4119;A;2023-10-12;586;58;23
4120;A;2024-06-04;586;58;23
4121;A;2023-11-06;190;58;23
4122;E;2023-10-24;190;58;23
4123;P;2023-09-06;190;58;23
4124;A;2023-10-18;190;58;23
4125;E;2024-03-01;148;61;23
4126;P;2024-04-06;5;12;106
4127;A;2024-03-11;5;12;106
4128;D;2024-02-29;5;12;106
4129;A;2023-11-09;5;12;106
4130;P;2023-09-22;716;24;44
4131;E;2023-11-01;716;24;44
4132;E;2024-06-28;716;24;44
4133;A;2023-09-07;716;24;44
4134;E;2023-10-17;716;24;44
4135;A;2023-12-14;57;59;30
4136;A;2024-01-01;57;59;30
4137;A;2024-05-04;68;68;91
4138;A;2023-10-10;68;68;91
4139;O;2024-04-10;68;68;91
4140;P;2023-11-02;875;17;33
4141;E;2024-02-07;73;3;51
4142;P;2023-11-25;73;3;51
4143;A;2024-05-21;529;54;24
4144;A;2024-02-07;529;54;24
4145;P;2024-02-01;529;54;24
4146;A;2024-06-24;529;54;24
4147;A;2024-01-06;529;54;24
4148;A;2023-10-22;970;25;1
4149;P;2024-04-26;439;17;33
4150;E;2024-04-21;860;10;42
4151;P;2023-09-25;860;10;42
4152;D;2023-10-09;860;10;42
4153;A;2024-04-09;860;10;42
4154;A;2024-03-20;860;10;42
4155;P;2024-02-03;409;74;70
4156;A;2024-06-27;409;74;70
4157;A;2024-04-14;409;74;70
4158;P;2024-01-01;409;74;70
4159;E;2023-09-27;409;74;70
4160;E;2024-06-04;114;40;101
4161;A;2024-01-25;114;40;101
4162;A;2023-09-02;114;40;101
4163;E;2023-12-02;93;17;33
4164;A;2023-12-17;93;17;33
4165;E;2023-10-25;985;41;56
4166;E;2024-04-08;985;41;56
4167;P;2023-12-19;985;41;56
4168;E;2024-04-04;239;71;52
4169;P;2023-10-09;239;71;52
4170;A;2023-11-26;239;71;52
4171;O;2024-04-19;239;71;52
4172;A;2024-04-07;239;71;52
4173;E;2024-03-05;252;10;42
4174;A;2024-04-28;881;69;54
4175;O;2023-09-09;881;69;54
4176;E;2024-03-08;296;53;65
4177;A;2023-12-24;147;73;42
4178;E;2024-03-23;147;73;42
4179;P;2023-09-20;147;73;42
4180;P;2023-11-12;677;10;42
4181;P;2023-12-03;677;10;42
4182;E;2024-01-21;677;10;42
4183;D;2024-04-02;677;10;42
4184;A;2024-01-15;677;10;42
4185;A;2024-04-30;205;51;51
4186;P;2023-11-07;205;51;51
4187;A;2024-05-18;205;51;51
4188;A;2023-09-27;714;77;0
4189;E;2023-10-02;787;61;23
4190;E;2023-12-24;787;61;23
4191;A;2023-11-05;787;61;23
4192;E;2023-10-02;787;61;23
4193;E;2023-09-25;183;32;23
4194;E;2023-11-24;183;32;23
4195;E;2023-09-04;183;32;23
4196;A;2023-10-25;183;32;23
4197;A;2023-12-14;183;32;23
4198;A;2023-10-29;410;74;70
4199;A;2023-12-10;410;74;70
4200;A;2024-01-29;410;74;70
4201;P;2024-04-16;410;74;70
4202;A;2023-11-29;592;51;51
4203;A;2023-10-24;592;51;51
4204;A;2023-09-04;885;75;86
4205;O;2023-12-20;885;75;86
4206;P;2023-09-18;885;75;86
4207;A;2024-01-26;885;75;86
4208;D;2023-11-10;885;75;86
4209;A;2023-09-25;729;56;106
4210;E;2024-05-31;729;56;106
4211;D;2023-10-24;729;56;106
4212;A;2023-12-12;729;56;106
4213;P;2023-09-19;729;56;106
4214;A;2023-09-28;266;66;82
4215;E;2023-09-10;890;10;42
4216;A;2024-06-13;890;10;42
4217;A;2024-06-04;890;10;42
4218;A;2023-12-16;890;10;42
4219;E;2023-11-16;890;10;42
4220;A;2023-10-02;123;17;33
4221;A;2023-10-08;123;17;33
4222;A;2023-11-21;123;17;33
4223;E;2024-01-06;123;17;33
4224;A;2024-03-18;123;17;33
4225;A;2024-04-14;407;41;56
4226;A;2024-06-26;407;41;56
4227;P;2024-05-14;407;41;56
4228;P;2023-09-28;407;41;56
4229;E;2023-10-21;407;41;56
4230;A;2023-09-14;125;63;50
4231;A;2023-10-17;125;63;50
4232;A;2024-01-29;125;63;50
4233;E;2023-12-19;125;63;50
4234;D;2024-03-25;12;6;50
4235;A;2023-10-26;12;6;50
4236;A;2023-11-25;326;53;65
4237;A;2024-06-01;935;17;33
4238;A;2023-10-27;935;17;33
4239;E;2024-04-30;935;17;33
4240;P;2023-10-01;114;53;65
4241;E;2023-10-09;114;53;65
4242;E;2023-11-01;114;53;65
4243;E;2024-01-18;114;53;65
4244;P;2023-11-08;114;53;65
4245;O;2023-09-24;893;20;28
4246;P;2024-04-28;893;20;28
4247;A;2024-04-17;893;20;28
4248;P;2023-11-15;99;10;42
4249;P;2024-05-12;99;10;42
4250;D;2024-06-30;99;10;42
4251;A;2023-11-02;99;10;42
4252;E;2024-04-25;99;10;42
4253;A;2024-06-25;2;77;0
4254;D;2023-09-28;654;3;51
4255;E;2023-11-28;654;3;51
4256;P;2024-05-30;163;31;8
4257;A;2023-11-12;163;31;8
4258;A;2023-09-11;163;31;8
4259;E;2023-09-30;163;31;8
4260;E;2024-02-20;768;25;1
4261;P;2024-03-14;768;25;1
4262;P;2024-02-07;768;25;1
4263;E;2023-10-09;768;25;1
4264;E;2023-12-16;768;25;1
4265;P;2023-09-20;551;27;104
4266;E;2024-05-15;551;27;104
4267;A;2024-02-16;551;27;104
4268;A;2024-06-09;786;73;42
4269;P;2023-09-13;786;73;42
4270;E;2023-12-06;786;73;42
4271;E;2024-04-10;996;32;23
4272;P;2024-04-11;996;32;23
4273;O;2023-11-28;148;51;51
4274;A;2024-01-29;148;51;51
4275;P;2023-09-17;148;51;51
4276;E;2024-05-03;148;51;51
4277;D;2024-04-10;148;51;51
4278;P;2023-10-22;946;31;8
4279;P;2023-11-08;946;31;8
4280;E;2024-06-20;946;31;8
4281;A;2023-12-29;946;31;8
4282;P;2024-04-25;946;31;8
4283;A;2023-10-24;426;32;23
4284;P;2023-09-07;426;32;23
4285;P;2023-09-15;882;46;61
4286;P;2024-04-19;882;46;61
4287;A;2024-06-20;882;46;61
4288;P;2023-12-17;882;46;61
4289;E;2023-12-03;259;4;12
4290;A;2024-01-31;259;4;12
4291;A;2023-10-01;259;4;12
4292;P;2023-10-17;259;4;12
4293;A;2024-03-06;532;13;23
4294;E;2023-09-15;68;58;23
4295;P;2024-01-17;68;58;23
4296;D;2024-03-13;68;58;23
4297;E;2023-12-28;68;58;23
4298;A;2023-11-25;68;58;23
4299;E;2024-05-05;229;12;106
4300;E;2024-06-18;229;12;106
4301;A;2024-06-13;764;27;104
4302;O;2023-11-06;764;27;104
4303;E;2023-11-08;764;27;104
4304;A;2023-09-22;764;27;104
4305;E;2024-02-05;623;51;51
4306;E;2024-04-12;623;51;51
4307;A;2023-09-19;623;51;51
4308;P;2024-03-25;79;73;42
4309;A;2024-04-23;79;73;42
4310;P;2024-01-25;79;73;42
4311;A;2024-06-25;79;73;42
4312;A;2023-11-10;79;73;42
4313;O;2024-01-06;144;53;65
4314;E;2023-10-17;144;53;65
4315;P;2023-12-04;877;53;65
4316;A;2024-03-30;877;53;65
4317;E;2024-01-25;877;53;65
4318;E;2024-01-10;877;53;65
4319;D;2023-12-01;687;72;100
4320;P;2023-12-11;687;72;100
4321;E;2024-04-20;687;72;100
4322;E;2023-09-21;357;17;33
4323;P;2024-03-21;357;17;33
4324;E;2024-06-22;357;17;33
4325;E;2023-10-03;899;71;52
4326;O;2023-10-08;605;39;41
4327;E;2024-04-09;605;39;41
4328;E;2024-01-21;605;39;41
4329;A;2024-01-27;456;59;30
4330;E;2024-02-29;629;67;23
4331;A;2023-12-04;239;61;23
4332;P;2024-06-08;239;61;23
4333;O;2023-09-13;858;39;41
4334;E;2023-09-14;661;19;98
4335;E;2024-03-05;661;19;98
4336;E;2024-04-07;661;19;98
4337;A;2024-03-18;661;19;98
4338;A;2024-01-12;661;19;98
4339;P;2023-09-01;976;31;8
4340;E;2024-01-17;976;31;8
4341;E;2024-03-06;976;31;8
4342;E;2024-06-03;913;11;22
4343;A;2023-11-06;913;11;22
4344;A;2023-10-15;433;48;20
4345;A;2023-09-26;433;48;20
4346;E;2024-03-04;433;48;20
4347;A;2023-10-06;339;4;12
4348;P;2024-05-07;109;73;42
4349;O;2024-05-23;109;73;42
4350;D;2023-10-30;517;47;88
4351;E;2024-05-12;517;47;88
4352;A;2024-01-11;517;47;88
4353;A;2024-06-04;517;47;88
4354;A;2023-10-23;517;47;88
4355;P;2024-03-05;67;76;48
4356;P;2023-10-18;67;76;48
4357;P;2024-06-06;67;76;48
4358;A;2024-02-13;67;76;48
4359;D;2023-11-28;67;76;48
4360;A;2023-11-20;266;56;106
4361;D;2023-11-04;266;56;106
4362;O;2024-04-23;266;56;106
4363;D;2023-11-27;352;59;30
4364;A;2024-05-29;352;59;30
4365;P;2023-12-15;352;59;30
4366;E;2023-09-09;521;17;33
4367;E;2023-10-28;521;17;33
4368;A;2024-05-10;667;71;52
4369;D;2024-04-11;667;71;52
4370;E;2023-11-23;667;71;52
4371;P;2024-02-01;405;71;52
4372;E;2024-01-19;405;71;52
4373;E;2024-04-10;405;71;52
4374;E;2024-03-18;405;71;52
4375;A;2024-02-17;405;71;52
4376;P;2024-04-25;679;45;102
4377;A;2024-06-07;330;77;0
4378;A;2023-11-19;330;77;0
4379;A;2024-03-08;330;77;0
4380;E;2023-09-19;645;52;85
4381;P;2023-12-05;645;52;85
4382;A;2024-02-19;645;52;85
4383;P;2024-03-10;155;45;102
4384;P;2024-04-02;155;45;102
4385;P;2024-02-11;155;45;102
4386;E;2024-01-24;155;45;102
4387;P;2024-02-23;125;53;65
4388;E;2024-05-03;125;53;65
4389;A;2024-01-08;125;53;65
4390;A;2024-04-27;125;53;65
4391;E;2023-11-01;239;38;72
4392;E;2024-05-21;239;38;72
4393;P;2024-05-27;239;38;72
4394;P;2023-12-07;239;38;72
4395;E;2023-12-22;145;31;8
4396;P;2023-10-31;145;31;8
4397;P;2024-03-16;186;32;23
4398;D;2024-03-10;186;32;23
4399;P;2023-10-04;186;32;23
4400;A;2024-06-07;345;56;106
4401;P;2023-11-06;197;41;56
4402;P;2023-12-20;197;41;56
4403;O;2024-06-12;524;27;104
4404;A;2024-02-04;524;27;104
4405;E;2023-12-29;159;51;51
4406;O;2024-02-26;159;51;51
4407;A;2023-10-22;159;51;51
4408;E;2023-12-24;914;69;54
4409;E;2023-09-20;914;69;54
4410;P;2023-11-12;349;31;8
4411;A;2023-12-07;97;75;86
4412;A;2023-12-05;97;75;86
4413;E;2024-04-23;97;75;86
4414;E;2023-10-01;97;75;86
4415;D;2023-12-26;97;75;86
4416;P;2024-02-27;456;13;23
4417;E;2023-12-15;456;13;23
4418;E;2024-02-27;543;18;107
4419;E;2024-06-18;79;63;50
4420;A;2024-04-06;79;63;50
4421;T;2024-06-25;79;63;50
4422;E;2023-10-13;79;63;50
4423;A;2023-12-21;687;62;68
4424;P;2024-04-21;687;62;68
4425;E;2023-10-12;687;62;68
4426;A;2024-06-06;687;62;68
4427;A;2023-09-05;881;13;23
4428;E;2023-10-23;881;13;23
4429;E;2024-05-28;881;13;23
4430;E;2023-09-02;417;58;23
4431;A;2023-11-22;417;58;23
4432;P;2023-12-08;417;58;23
4433;E;2024-04-19;417;58;23
4434;E;2024-06-19;899;61;23
4435;E;2024-02-17;899;61;23
4436;A;2023-12-21;899;61;23
4437;P;2023-12-11;899;61;23
4438;A;2024-06-24;899;61;23
4439;P;2024-01-14;691;32;23
4440;A;2024-04-05;691;32;23
4441;O;2024-01-19;691;32;23
4442;E;2024-04-09;732;33;87
4443;E;2023-11-24;732;33;87
