id;value;award_date;student_id;subject_id;teacher_id
15275;A;2023-11-22;691;31;13
15276;T;2024-06-09;691;31;13
15277;P;2023-07-30;691;31;13
15278;P;2023-06-26;691;31;13
15279;T;2024-04-02;691;31;13
15280;P;2023-05-18;691;38;70
15281;E;2024-06-25;691;38;70
15282;D;2024-05-12;691;38;70
15283;A;2023-06-21;691;38;70
15284;O;2024-12-04;691;38;70
15285;O;2024-07-03;691;45;19
15286;P;2023-12-27;691;45;19
15287;D;2024-08-12;691;45;19
15288;D;2023-08-18;691;45;19
15289;E;2023-02-26;691;45;19
15290;A;2024-03-20;691;51;87
15291;T;2023-05-30;691;51;87
15292;D;2023-01-30;691;51;87
15293;P;2024-02-01;691;51;87
15294;E;2023-09-06;691;51;87
15295;E;2023-07-15;691;56;75
15296;E;2024-04-20;691;56;75
15297;P;2023-01-24;691;56;75
15298;P;2023-10-30;691;61;46
15299;P;2024-10-17;691;61;46
15300;E;2023-03-11;692;24;95
15301;O;2023-10-07;692;24;95
15302;P;2024-10-30;692;24;95
15303;P;2023-05-26;692;31;13
15304;P;2023-11-11;692;31;13
15305;T;2023-04-06;692;31;13
15306;E;2023-07-07;692;31;13
15307;O;2023-03-10;692;31;13
15308;P;2023-07-24;692;38;70
15309;O;2024-01-25;692;38;70
15310;A;2024-01-16;692;38;70
15311;T;2023-04-17;692;38;70
15312;P;2023-12-20;692;38;70
15313;A;2024-05-16;692;51;87
15314;T;2023-04-19;692;51;87
15315;P;2024-10-10;692;61;46
15316;A;2024-11-21;692;61;46
15317;D;2024-02-18;692;61;46
15318;E;2023-05-07;692;61;46
15319;T;2023-03-12;692;61;46
15320;D;2023-02-07;692;66;91
15321;A;2023-10-12;692;66;91
15322;P;2023-03-05;692;71;81
15323;A;2023-07-30;692;71;81
15324;P;2023-08-14;694;3;88
15325;D;2024-12-19;694;3;88
15326;A;2024-08-23;694;3;88
15327;E;2023-05-06;694;10;33
15328;A;2024-11-05;694;10;33
15329;E;2023-02-22;694;10;33
15330;P;2023-02-07;694;10;33
15331;D;2024-01-26;694;24;95
15332;O;2023-09-12;694;24;95
15333;A;2023-03-01;694;24;95
15334;T;2024-07-15;694;31;13
15335;D;2023-02-09;694;31;13
15336;A;2024-04-09;694;31;13
15337;T;2023-08-16;694;31;13
15338;T;2023-09-19;694;31;13
15339;T;2023-11-04;694;38;70
15340;E;2024-03-13;694;38;70
15341;E;2024-03-18;694;38;70
15342;E;2024-10-29;694;38;70
15343;P;2023-01-25;694;45;19
15344;D;2024-07-20;694;45;19
15345;T;2024-12-06;694;45;19
15346;E;2023-08-21;694;45;19
15347;E;2024-02-01;694;56;75
15348;T;2023-12-01;694;56;75
15349;D;2024-01-02;694;56;75
15350;O;2023-07-05;694;56;75
15351;D;2024-02-20;694;61;46
15352;P;2024-02-17;694;61;46
15353;D;2024-08-16;694;61;46
15354;A;2024-08-07;694;61;46
15355;T;2023-01-24;694;61;46
15356;E;2023-08-22;694;66;91
15357;O;2024-08-24;694;66;91
15358;P;2023-02-09;694;71;81
15359;P;2023-02-23;694;71;81
15360;A;2024-04-16;694;71;81
15361;A;2023-03-04;694;71;81
15362;D;2023-09-01;695;3;88
15363;P;2023-04-21;695;3;88
15364;D;2023-03-05;695;3;88
15365;A;2024-11-29;695;10;33
15366;D;2024-07-22;695;10;33
15367;T;2024-03-08;695;10;33
15368;P;2023-07-21;695;31;13
15369;T;2023-12-01;695;31;13
15370;P;2024-04-29;695;31;13
15371;A;2024-04-23;695;38;70
15372;A;2023-11-22;695;38;70
15373;O;2024-05-14;695;38;70
15374;O;2024-11-14;695;38;70
15375;E;2024-12-23;695;51;87
15376;E;2024-03-06;695;51;87
15377;P;2023-10-05;695;51;87
15378;A;2023-04-14;695;51;87
15379;D;2024-12-04;695;51;87
15380;P;2024-07-20;695;61;46
15381;E;2023-08-16;695;61;46
15382;A;2023-01-09;695;61;46
15383;E;2024-05-04;695;61;46
15384;A;2023-02-20;695;66;91
15385;D;2023-01-10;695;66;91
15386;T;2024-08-27;695;66;91
15387;D;2024-02-04;695;66;91
15388;E;2023-02-04;695;71;81
15389;D;2024-12-03;695;71;81
15390;O;2023-06-07;695;71;81
15391;A;2023-04-08;707;3;88
15392;E;2023-07-10;707;3;88
15393;D;2024-03-19;707;3;88
15394;D;2023-11-05;707;3;88
15395;D;2023-02-05;707;10;33
15396;A;2024-01-08;707;10;33
15397;P;2024-05-10;707;10;33
15398;D;2024-01-31;707;10;33
15399;P;2024-07-11;707;10;33
15400;T;2024-10-12;707;24;95
15401;D;2024-10-06;707;24;95
15402;D;2024-03-13;707;24;95
15403;D;2024-09-25;707;24;95
15404;O;2023-08-12;707;24;95
15405;T;2024-09-16;707;31;13
15406;E;2024-08-01;707;31;13
15407;D;2024-10-29;707;38;70
15408;E;2024-11-03;707;38;70
15409;A;2024-10-16;707;38;70
15410;P;2024-07-27;707;38;70
15411;P;2023-09-27;707;38;70
15412;D;2024-12-02;707;45;19
15413;E;2023-04-18;707;45;19
15414;E;2023-01-14;707;51;87
15415;T;2024-07-21;707;51;87
15416;P;2024-05-25;707;51;87
15417;A;2023-06-11;707;71;81
15418;A;2023-02-02;707;71;81
15419;A;2024-05-11;715;3;88
15420;E;2023-04-28;715;3;88
15421;A;2023-10-04;715;3;88
15422;T;2024-06-03;715;3;88
15423;E;2024-03-08;715;3;88
15424;P;2024-05-19;715;10;33
15425;E;2024-08-17;715;10;33
15426;P;2024-04-04;715;10;33
15427;E;2023-11-27;715;10;33
15428;O;2024-05-23;715;10;33
15429;A;2024-10-09;715;17;67
15430;T;2023-03-06;715;17;67
15431;O;2024-09-12;715;51;87
15432;O;2023-04-16;715;51;87
15433;D;2024-04-11;715;56;75
15434;D;2024-11-03;715;56;75
15435;T;2024-03-23;715;56;75
15436;D;2024-04-25;715;56;75
15437;O;2024-11-19;715;56;75
15438;O;2024-07-07;715;61;46
15439;P;2023-01-18;715;61;46
15440;A;2023-10-06;715;61;46
15441;T;2023-08-06;715;61;46
15442;P;2024-05-11;715;66;91
15443;E;2024-07-04;715;66;91
15444;O;2024-06-09;715;71;81
15445;P;2023-10-24;715;71;81
15446;O;2024-06-13;718;10;33
15447;O;2023-12-25;718;10;33
15448;E;2024-04-09;718;10;33
15449;P;2024-05-01;718;24;95
15450;A;2023-02-01;718;24;95
15451;O;2023-09-28;718;24;95
15452;A;2024-01-18;718;24;95
15453;A;2023-09-24;718;24;95
15454;T;2023-09-26;718;31;13
15455;O;2024-01-06;718;31;13
15456;T;2023-01-30;718;31;13
15457;A;2023-11-26;718;31;13
15458;P;2023-01-24;718;38;70
15459;E;2023-03-07;718;38;70
15460;A;2024-09-09;718;38;70
15461;A;2023-09-19;718;45;19
15462;T;2023-07-12;718;45;19
15463;O;2023-02-04;718;51;87
15464;E;2024-02-20;718;51;87
15465;A;2024-04-08;718;51;87
15466;A;2023-10-12;718;51;87
15467;D;2023-11-14;718;51;87
15468;D;2023-02-17;718;56;75
15469;O;2024-06-03;718;56;75
15470;E;2024-04-14;718;56;75
15471;D;2024-05-12;748;3;88
15472;T;2023-12-12;748;3;88
15473;O;2023-12-26;748;3;88
15474;A;2024-06-14;748;10;33
15475;E;2023-06-21;748;10;33
15476;P;2024-04-09;748;10;33
15477;D;2023-05-04;748;10;33
15478;E;2023-07-11;748;17;67
15479;P;2024-09-27;748;17;67
15480;D;2023-02-17;748;17;67
15481;D;2024-11-24;748;17;67
15482;D;2023-08-10;748;17;67
15483;O;2023-11-11;748;24;95
15484;D;2024-11-10;748;24;95
15485;E;2024-07-06;748;38;70
15486;T;2024-12-22;748;38;70
15487;P;2023-09-04;748;38;70
15488;A;2024-05-08;748;38;70
15489;E;2023-01-26;748;45;19
15490;D;2024-09-19;748;45;19
15491;O;2023-02-06;748;56;75
15492;D;2023-05-23;748;56;75
15493;A;2023-08-09;748;56;75
15494;T;2023-06-17;748;61;46
15495;T;2024-10-13;748;61;46
15496;T;2024-05-24;748;61;46
15497;T;2024-10-23;748;61;46
15498;E;2024-02-05;748;61;46
15499;A;2023-04-11;748;66;91
15500;P;2024-11-08;748;66;91
15501;D;2023-03-25;748;66;91
15502;T;2024-09-14;749;3;88
15503;E;2024-11-06;749;3;88
15504;P;2023-03-27;749;3;88
15505;P;2023-04-03;749;3;88
15506;P;2024-11-03;749;3;88
15507;O;2024-08-03;749;10;33
15508;T;2023-11-26;749;10;33
15509;E;2024-07-20;749;10;33
15510;T;2023-09-07;749;10;33
15511;E;2023-05-25;749;17;67
15512;A;2024-07-02;749;17;67
15513;D;2023-09-01;749;17;67
15514;P;2024-05-09;749;31;13
15515;E;2023-04-16;749;31;13
15516;A;2024-10-25;749;31;13
15517;D;2024-10-23;749;38;70
15518;T;2024-08-08;749;38;70
15519;O;2023-10-19;749;45;19
15520;T;2024-10-26;749;45;19
15521;E;2023-02-11;749;45;19
15522;P;2023-08-17;749;51;87
15523;D;2024-09-02;749;51;87
15524;O;2024-11-06;749;51;87
15525;P;2023-02-07;749;51;87
15526;T;2024-03-18;749;51;87
15527;O;2023-09-10;749;56;75
15528;E;2024-01-06;749;56;75
15529;O;2023-03-14;749;56;75
15530;A;2024-12-24;749;56;75
15531;P;2024-09-26;749;61;46
15532;E;2023-07-09;749;61;46
15533;A;2023-07-24;749;61;46
15534;E;2024-05-20;749;66;91
15535;P;2024-10-31;749;66;91
15536;A;2023-04-12;749;66;91
15537;P;2023-02-02;749;66;91
15538;T;2024-02-05;749;66;91
15539;T;2023-07-17;749;71;81
15540;T;2024-05-08;749;71;81
15541;T;2023-03-29;749;71;81
15542;P;2023-04-12;749;71;81
15543;A;2024-09-29;750;3;88
15544;T;2023-05-16;750;3;88
15545;P;2023-09-07;750;3;88
15546;E;2024-08-13;750;3;88
15547;O;2023-04-20;750;3;88
15548;T;2023-12-02;750;10;33
15549;T;2023-06-15;750;10;33
15550;P;2023-11-15;750;10;33
15551;O;2023-09-22;750;10;33
15552;P;2023-08-29;750;10;33
15553;P;2023-09-09;750;17;67
15554;E;2023-08-19;750;17;67
15555;P;2024-02-25;750;24;95
15556;D;2024-09-19;750;24;95
15557;O;2023-06-11;750;31;13
15558;P;2023-07-30;750;31;13
15559;D;2024-10-15;750;31;13
15560;E;2023-10-11;750;31;13
15561;O;2024-04-09;750;31;13
15562;A;2024-05-19;750;38;70
15563;P;2024-11-06;750;38;70
15564;A;2024-05-12;750;38;70
15565;E;2023-03-17;750;51;87
15566;O;2023-03-30;750;51;87
15567;A;2024-10-25;750;51;87
15568;E;2023-04-23;750;51;87
15569;O;2024-10-25;750;56;75
15570;O;2024-11-18;750;56;75
15571;P;2023-09-25;750;61;46
15572;O;2023-02-03;750;61;46
15573;T;2023-10-02;750;61;46
15574;P;2023-02-02;750;61;46
15575;E;2023-04-17;750;61;46
15576;T;2023-06-26;750;66;91
15577;T;2023-11-23;750;66;91
15578;E;2024-03-18;750;66;91
15579;T;2023-02-12;750;66;91
15580;T;2023-02-07;750;66;91
15581;A;2023-11-30;750;71;81
15582;E;2024-11-27;750;71;81
15583;O;2023-09-05;779;10;33
15584;E;2023-11-18;779;10;33
15585;T;2024-01-07;779;10;33
15586;T;2023-02-07;779;10;33
15587;A;2024-03-26;779;10;33
15588;T;2024-05-12;779;24;95
15589;A;2024-04-11;779;24;95
15590;P;2024-09-05;779;24;95
15591;D;2024-10-04;779;24;95
15592;P;2023-07-01;779;24;95
15593;D;2024-03-08;779;31;13
15594;D;2023-02-23;779;31;13
15595;D;2023-12-10;779;31;13
15596;E;2023-04-08;779;31;13
15597;E;2023-09-27;779;45;19
15598;A;2023-04-08;779;45;19
15599;P;2024-05-23;779;51;87
15600;T;2023-06-03;779;51;87
15601;D;2024-06-21;779;51;87
15602;P;2024-11-01;779;56;75
15603;T;2023-10-28;779;56;75
15604;T;2024-05-19;779;61;46
15605;A;2024-04-21;779;61;46
15606;T;2023-07-12;779;61;46
15607;P;2023-11-16;779;61;46
15608;D;2024-12-12;779;61;46
15609;D;2024-02-01;779;66;91
15610;T;2023-01-28;779;66;91
15611;T;2023-12-06;779;66;91
15612;D;2023-12-18;779;66;91
15613;P;2023-06-12;779;66;91
15614;D;2023-11-06;779;71;81
15615;T;2023-08-10;779;71;81
15616;D;2023-04-14;779;71;81
15617;T;2024-04-15;787;10;33
15618;O;2023-02-03;787;10;33
15619;O;2023-03-31;787;10;33
15620;D;2023-06-04;787;10;33
15621;E;2023-01-30;787;17;67
15622;P;2024-06-23;787;17;67
15623;T;2023-12-02;787;17;67
15624;O;2024-12-27;787;17;67
15625;T;2023-06-29;787;24;95
15626;E;2024-07-11;787;24;95
15627;D;2023-06-13;787;31;13
15628;A;2023-06-22;787;31;13
15629;A;2023-08-06;787;31;13
15630;T;2024-06-11;787;51;87
15631;P;2024-10-28;787;51;87
15632;O;2023-01-22;787;51;87
15633;E;2023-10-30;787;51;87
15634;T;2024-05-11;787;51;87
15635;O;2023-08-21;787;56;75
15636;E;2023-03-08;787;56;75
15637;E;2024-05-23;787;61;46
15638;E;2024-01-08;787;61;46
15639;A;2023-05-21;787;61;46
15640;O;2024-05-12;787;61;46
15641;E;2024-12-25;787;66;91
15642;T;2024-02-13;787;66;91
15643;D;2023-08-30;787;66;91
15644;A;2024-03-19;793;3;88
15645;E;2023-06-29;793;3;88
15646;O;2024-05-28;793;3;88
15647;D;2023-11-05;793;10;33
15648;A;2024-01-14;793;10;33
15649;O;2024-04-16;793;10;33
15650;P;2023-01-17;793;10;33
15651;D;2024-08-29;793;24;95
15652;P;2024-09-06;793;24;95
15653;O;2024-08-01;793;24;95
15654;O;2023-09-21;793;24;95
15655;D;2024-10-26;793;24;95
15656;D;2024-05-09;793;31;13
15657;T;2024-02-05;793;31;13
15658;T;2024-06-27;793;31;13
15659;E;2023-01-26;793;38;70
15660;O;2023-11-22;793;38;70
15661;A;2023-03-14;793;38;70
15662;T;2023-12-23;793;38;70
15663;O;2023-07-07;793;38;70
15664;A;2024-12-06;793;51;87
15665;O;2024-09-22;793;51;87
15666;E;2024-03-14;793;51;87
15667;P;2024-02-29;793;66;91
15668;A;2023-11-13;793;66;91
15669;E;2023-06-01;793;66;91
15670;D;2024-02-09;793;66;91
15671;D;2024-12-27;793;71;81
15672;D;2023-10-23;793;71;81
15673;T;2024-03-23;793;71;81
15674;O;2024-10-17;793;71;81
15675;D;2024-12-10;793;71;81
15676;E;2023-04-23;796;3;88
15677;P;2024-02-19;796;3;88
15678;O;2024-11-10;796;10;33
15679;D;2024-05-24;796;10;33
15680;D;2024-03-10;796;10;33
15681;O;2023-04-25;796;24;95
15682;O;2023-09-19;796;24;95
15683;O;2024-03-27;796;24;95
15684;O;2024-07-09;796;24;95
15685;O;2023-03-15;796;24;95
15686;D;2024-12-03;796;38;70
15687;D;2024-08-13;796;38;70
15688;O;2023-07-11;796;51;87
15689;D;2024-02-22;796;51;87
15690;P;2023-03-10;796;51;87
15691;A;2024-05-26;796;51;87
15692;P;2024-01-27;796;56;75
15693;D;2024-09-10;796;56;75
15694;D;2023-07-08;796;56;75
15695;T;2024-07-05;796;71;81
15696;A;2024-03-31;796;71;81
15697;D;2023-01-13;796;71;81
15698;D;2024-02-28;798;10;33
15699;E;2023-02-11;798;10;33
15700;E;2023-07-16;798;10;33
15701;T;2024-10-06;798;10;33
15702;O;2023-02-06;798;10;33
15703;P;2024-09-19;798;17;67
15704;T;2024-03-26;798;17;67
15705;T;2024-06-17;798;17;67
15706;D;2023-09-07;798;17;67
15707;T;2024-11-16;798;31;13
15708;D;2023-04-21;798;31;13
15709;E;2023-04-04;798;31;13
15710;E;2023-04-28;798;31;13
15711;E;2023-12-16;798;31;13
15712;D;2024-04-20;798;38;70
15713;T;2024-08-31;798;38;70
15714;T;2023-12-07;798;38;70
15715;P;2024-03-24;798;38;70
15716;A;2023-08-29;798;38;70
15717;D;2023-08-12;798;45;19
15718;T;2024-06-07;798;45;19
15719;A;2024-08-04;798;45;19
15720;P;2024-09-07;798;51;87
15721;D;2024-04-02;798;51;87
15722;T;2024-09-14;798;51;87
15723;T;2024-04-07;798;51;87
15724;P;2024-06-27;798;51;87
15725;P;2023-12-26;798;56;75
15726;T;2023-05-28;798;56;75
15727;E;2023-01-12;798;56;75
15728;A;2024-07-23;798;56;75
15729;E;2023-12-02;798;66;91
15730;O;2023-01-21;798;66;91
15731;D;2024-09-13;826;10;33
15732;E;2024-12-04;826;10;33
15733;D;2024-02-14;826;31;13
15734;P;2023-08-18;826;31;13
15735;P;2023-10-21;826;31;13
15736;P;2024-04-10;826;31;13
15737;P;2023-02-06;826;38;70
15738;E;2024-07-21;826;38;70
15739;P;2023-06-29;826;38;70
15740;E;2023-03-12;826;38;70
15741;E;2024-08-10;826;38;70
15742;P;2024-12-10;826;45;19
15743;P;2024-11-06;826;45;19
15744;P;2024-07-09;826;51;87
15745;D;2024-05-07;826;51;87
15746;P;2023-02-09;826;51;87
15747;A;2024-06-06;826;51;87
15748;A;2024-10-31;826;61;46
15749;D;2024-09-30;826;61;46
15750;O;2024-07-23;826;66;91
15751;D;2023-10-06;826;66;91
15752;P;2023-04-06;826;66;91
15753;P;2023-11-08;826;66;91
15754;P;2024-02-15;830;3;88
15755;O;2024-05-02;830;3;88
15756;P;2024-12-26;830;3;88
15757;T;2024-04-05;830;10;33
15758;E;2023-07-29;830;10;33
15759;T;2024-05-28;830;17;67
15760;A;2023-12-29;830;17;67
15761;O;2024-12-21;830;31;13
15762;T;2024-07-24;830;31;13
15763;P;2024-09-20;830;31;13
15764;A;2023-08-14;830;31;13
15765;T;2023-05-14;830;31;13
15766;E;2024-11-01;830;38;70
15767;A;2024-04-23;830;38;70
15768;T;2024-05-27;830;38;70
15769;O;2024-05-01;830;45;19
15770;D;2023-02-12;830;45;19
15771;A;2023-08-06;830;45;19
15772;O;2024-11-01;830;45;19
15773;P;2023-01-29;830;51;87
15774;P;2024-08-28;830;51;87
15775;O;2023-07-11;830;51;87
15776;D;2024-05-17;830;51;87
15777;E;2024-05-27;830;56;75
15778;O;2024-06-16;830;56;75
15779;E;2024-10-09;830;61;46
15780;E;2024-11-06;830;61;46
15781;E;2024-10-02;830;61;46
15782;O;2023-05-11;830;61;46
15783;T;2024-12-19;830;66;91
15784;D;2023-05-20;830;66;91
15785;T;2023-09-26;831;17;67
15786;E;2024-06-28;831;17;67
15787;P;2024-05-22;831;17;67
15788;A;2024-03-08;831;17;67
15789;E;2023-02-07;831;17;67
15790;E;2023-07-31;831;24;95
15791;A;2024-03-10;831;24;95
15792;D;2023-01-23;831;24;95
15793;T;2024-08-30;831;24;95
15794;A;2024-08-08;831;24;95
15795;A;2023-02-18;831;38;70
15796;A;2024-02-19;831;38;70
15797;P;2023-11-27;831;38;70
15798;D;2024-07-10;831;56;75
15799;D;2023-01-29;831;56;75
15800;O;2023-07-24;831;61;46
15801;D;2023-12-23;831;61;46
15802;A;2024-12-16;831;61;46
15803;D;2023-11-22;831;66;91
15804;P;2024-08-25;831;66;91
15805;O;2024-04-10;831;66;91
15806;O;2023-08-07;831;71;81
15807;A;2023-01-03;831;71;81
15808;O;2023-05-03;831;71;81
15809;P;2024-01-12;831;71;81
15810;T;2023-05-09;835;3;88
15811;A;2023-04-22;835;3;88
15812;O;2023-03-28;835;3;88
15813;O;2024-03-28;835;17;67
15814;P;2023-08-25;835;17;67
15815;P;2024-12-20;835;24;95
15816;O;2023-02-14;835;24;95
15817;O;2024-03-20;835;24;95
15818;T;2023-09-02;835;24;95
15819;O;2024-05-02;835;31;13
15820;D;2024-06-13;835;31;13
15821;O;2024-05-29;835;31;13
15822;A;2024-06-29;835;31;13
15823;E;2023-03-22;835;31;13
15824;T;2024-04-15;835;38;70
15825;E;2024-07-29;835;38;70
15826;A;2023-05-01;835;51;87
15827;O;2023-11-06;835;51;87
15828;O;2023-05-16;835;51;87
15829;E;2024-01-29;835;56;75
15830;T;2024-09-06;835;56;75
15831;D;2023-03-19;835;56;75
15832;O;2023-09-20;835;56;75
15833;O;2023-05-23;835;56;75
15834;A;2023-03-16;835;71;81
15835;A;2023-07-25;835;71;81
15836;E;2024-03-24;835;71;81
15837;P;2024-01-15;835;71;81
15838;P;2024-09-10;851;3;88
15839;E;2024-12-24;851;3;88
15840;A;2023-11-30;851;3;88
15841;O;2024-07-29;851;3;88
15842;E;2024-10-09;851;17;67
15843;P;2023-03-21;851;17;67
15844;E;2024-05-24;851;31;13
15845;D;2023-03-18;851;31;13
15846;P;2024-05-03;851;38;70
15847;O;2023-07-28;851;38;70
15848;O;2024-06-15;851;38;70
15849;P;2023-10-26;851;38;70
15850;P;2023-09-13;851;38;70
15851;E;2023-05-15;851;51;87
15852;T;2024-12-25;851;51;87
15853;D;2024-03-11;851;61;46
15854;A;2024-03-22;851;61;46
15855;P;2024-07-19;851;61;46
15856;D;2023-11-01;851;61;46
15857;O;2023-02-02;851;66;91
15858;A;2024-09-01;851;66;91
15859;P;2023-08-15;851;71;81
15860;O;2023-06-27;851;71;81
15861;O;2024-05-05;851;71;81
15862;T;2023-06-27;851;71;81
15863;D;2024-10-15;851;71;81
15864;O;2024-01-25;853;17;67
15865;P;2023-05-28;853;17;67
15866;A;2023-03-25;853;24;95
15867;A;2024-01-14;853;24;95
15868;T;2024-06-19;853;24;95
15869;D;2023-05-03;853;24;95
15870;A;2023-01-25;853;38;70
15871;O;2024-12-21;853;38;70
15872;T;2024-08-18;853;38;70
15873;A;2023-12-16;853;38;70
15874;E;2024-04-26;853;51;87
15875;E;2024-01-18;853;51;87
15876;O;2023-10-12;853;61;46
15877;A;2024-09-14;853;61;46
15878;A;2024-05-27;853;61;46
15879;O;2023-03-10;853;61;46
15880;A;2023-04-05;853;61;46
15881;A;2024-07-24;853;66;91
15882;A;2023-12-12;853;66;91
15883;O;2024-04-22;853;66;91
15884;O;2024-02-12;853;66;91
15885;T;2024-09-03;853;66;91
15886;A;2023-05-21;853;71;81
15887;T;2024-08-24;853;71;81
15888;O;2023-06-13;853;71;81
15889;T;2023-12-24;862;3;88
15890;A;2023-02-06;862;3;88
15891;T;2023-09-22;862;3;88
15892;A;2024-10-30;862;3;88
15893;A;2023-08-22;862;3;88
15894;A;2023-03-08;862;10;33
15895;D;2024-10-03;862;10;33
15896;P;2024-02-06;862;10;33
15897;T;2023-10-08;862;10;33
15898;A;2024-06-27;862;10;33
15899;D;2023-06-09;862;24;95
15900;A;2023-04-07;862;24;95
15901;T;2023-10-04;862;38;70
15902;A;2023-10-20;862;38;70
15903;P;2024-02-28;862;45;19
15904;T;2024-10-29;862;45;19
15905;D;2023-07-01;862;45;19
15906;T;2023-07-27;862;45;19
15907;A;2023-10-19;862;45;19
15908;O;2024-10-26;862;61;46
15909;D;2023-02-21;862;61;46
15910;E;2024-01-22;862;61;46
15911;T;2024-02-28;862;66;91
15912;D;2023-01-12;862;66;91
15913;P;2023-12-03;869;10;33
15914;O;2023-08-18;869;10;33
15915;A;2023-10-05;869;10;33
15916;A;2024-03-25;869;10;33
15917;T;2024-08-14;869;24;95
15918;P;2023-06-17;869;24;95
15919;E;2024-08-05;869;24;95
15920;T;2024-11-11;869;24;95
15921;O;2023-04-04;869;24;95
15922;E;2023-04-09;869;31;13
15923;P;2024-04-08;869;31;13
15924;D;2023-01-16;869;31;13
15925;O;2024-11-21;869;38;70
15926;T;2024-04-11;869;38;70
15927;D;2023-12-01;869;38;70
15928;A;2024-11-15;869;38;70
15929;P;2024-10-27;869;38;70
15930;D;2024-09-02;869;45;19
15931;P;2023-10-27;869;45;19
15932;P;2023-06-06;869;45;19
15933;T;2024-01-13;869;45;19
15934;O;2024-07-27;869;56;75
15935;P;2024-03-08;869;56;75
15936;A;2023-12-26;869;56;75
15937;T;2024-06-17;869;56;75
15938;T;2024-04-28;869;66;91
15939;A;2023-07-14;869;66;91
15940;T;2023-04-09;869;71;81
15941;P;2023-04-05;869;71;81
15942;P;2023-07-16;869;71;81
15943;O;2024-10-04;875;10;33
15944;P;2023-08-27;875;10;33
15945;T;2023-02-25;875;24;95
15946;A;2023-06-28;875;24;95
15947;D;2024-09-04;875;24;95
15948;P;2023-06-07;875;24;95
15949;O;2024-06-04;875;38;70
15950;T;2023-01-21;875;38;70
15951;T;2023-08-09;875;38;70
15952;D;2024-02-08;875;38;70
15953;D;2023-11-30;875;45;19
15954;O;2024-09-07;875;45;19
15955;P;2024-08-12;875;51;87
15956;O;2024-02-01;875;51;87
15957;A;2024-01-21;875;51;87
15958;D;2024-02-10;875;66;91
15959;O;2024-12-30;875;66;91
15960;O;2023-06-25;875;66;91
15961;P;2023-01-08;875;66;91
15962;A;2023-09-06;882;3;88
15963;P;2023-04-04;882;3;88
15964;T;2023-11-13;882;3;88
15965;P;2023-03-25;882;10;33
15966;E;2023-07-08;882;10;33
15967;T;2024-03-02;882;17;67
15968;D;2024-11-08;882;17;67
15969;D;2024-11-27;882;31;13
15970;A;2023-07-19;882;31;13
15971;E;2024-08-22;882;31;13
15972;D;2023-02-21;882;31;13
15973;P;2023-12-20;882;31;13
15974;T;2024-09-26;882;45;19
15975;T;2023-10-15;882;45;19
15976;T;2024-10-21;882;45;19
15977;O;2023-09-28;882;45;19
15978;P;2024-01-05;882;45;19
15979;P;2024-06-10;882;51;87
15980;E;2023-09-01;882;51;87
15981;O;2024-08-13;882;56;75
15982;A;2024-08-20;882;56;75
15983;T;2024-11-06;882;56;75
15984;A;2024-09-30;882;56;75
15985;T;2023-03-03;882;56;75
15986;O;2024-09-06;882;61;46
15987;E;2023-07-02;882;61;46
15988;P;2023-07-25;882;71;81
15989;E;2023-05-18;882;71;81
15990;T;2024-04-09;886;3;88
15991;E;2024-05-11;886;3;88
15992;E;2023-12-16;886;17;67
15993;A;2023-11-30;886;17;67
15994;T;2024-11-28;886;31;13
15995;T;2023-10-08;886;31;13
15996;A;2023-07-30;886;31;13
15997;A;2024-07-08;886;31;13
15998;O;2023-09-03;886;38;70
15999;P;2023-09-05;886;38;70
16000;D;2024-05-16;886;38;70
16001;T;2023-10-30;886;45;19
16002;A;2023-10-17;886;45;19
16003;P;2023-07-20;886;45;19
16004;T;2023-07-08;886;51;87
16005;A;2024-01-12;886;51;87
16006;P;2023-11-09;886;51;87
16007;D;2024-08-08;886;56;75
16008;T;2023-05-24;886;56;75
16009;P;2023-04-23;886;61;46
16010;T;2024-02-04;886;61;46
16011;O;2023-08-24;886;66;91
16012;A;2024-09-09;886;66;91
16013;T;2023-05-30;886;66;91
16014;P;2024-06-14;890;17;67
16015;P;2023-02-15;890;17;67
16016;E;2024-01-15;890;24;95
16017;A;2023-10-23;890;24;95
16018;E;2023-09-28;890;24;95
16019;O;2024-05-11;890;24;95
16020;E;2023-07-05;890;24;95
16021;A;2024-11-25;890;31;13
16022;E;2023-08-10;890;31;13
16023;O;2023-09-15;890;31;13
16024;O;2023-12-13;890;38;70
16025;O;2024-02-11;890;38;70
16026;P;2024-11-27;890;45;19
16027;O;2024-09-15;890;45;19
16028;D;2024-05-03;890;56;75
16029;P;2023-08-09;890;56;75
16030;E;2024-07-15;890;56;75
16031;D;2024-05-28;890;56;75
16032;A;2023-01-30;890;71;81
16033;A;2024-09-01;890;71;81
16034;T;2023-05-07;890;71;81
16035;O;2024-04-21;890;71;81
16036;D;2023-03-20;890;71;81
16037;E;2024-01-22;892;3;88
16038;O;2023-06-07;892;3;88
16039;E;2023-01-17;892;3;88
16040;A;2024-07-11;892;3;88
16041;P;2024-12-26;892;3;88
16042;D;2023-10-04;892;10;33
16043;O;2024-10-13;892;10;33
16044;E;2023-11-28;892;10;33
16045;A;2023-09-02;892;10;33
16046;T;2024-06-10;892;24;95
16047;T;2024-06-20;892;24;95
16048;P;2024-06-22;892;24;95
16049;E;2024-12-13;892;24;95
16050;O;2024-03-23;892;38;70
