student_id;subject_id
5488;17
5488;24
5488;31
5488;38
5488;45
5488;51
5488;66
5488;71
5489;10
5489;17
5489;24
5489;31
5489;45
5489;56
5489;71
5494;10
5494;17
5494;24
5494;31
5494;38
5494;45
5494;51
5494;56
5494;61
5494;71
5495;10
5495;17
5495;38
5495;51
5495;56
5495;61
5495;66
5495;71
5496;10
5496;17
5496;31
5496;38
5496;45
5496;51
5496;66
5496;71
5500;17
5500;24
5500;31
5500;38
5500;61
5500;66
5500;71
5502;17
5502;24
5502;31
5502;38
5502;45
5502;56
5502;61
5502;66
5502;71
5513;10
5513;17
5513;31
5513;38
5513;45
5513;51
5513;56
5513;61
5514;10
5514;17
5514;24
5514;31
5514;38
5514;51
5514;56
5514;61
5525;3
5525;10
5525;17
5525;24
5525;56
5525;66
5525;71
5532;3
5532;10
5532;17
5532;24
5532;31
5532;38
5532;51
5532;61
5533;3
5533;10
5533;17
5533;24
5533;38
5533;51
5533;56
5533;61
5533;66
5533;71
5536;3
5536;10
5536;17
5536;24
5536;31
5536;45
5536;51
5536;56
5536;66
5536;71
5542;3
5542;10
5542;38
5542;45
5542;51
5542;56
5542;61
5542;71
5545;3
5545;10
5545;31
5545;38
5545;45
5545;51
5545;56
5545;61
5549;3
5549;10
5549;17
5549;24
5549;38
5549;45
5549;51
5549;61
5549;66
5549;71
5555;3
5555;10
5555;17
5555;24
5555;38
5555;51
5555;56
5555;61
5555;66
5555;71
5566;3
5566;10
5566;17
5566;24
5566;31
5566;38
5566;45
5566;51
5566;56
5566;61
5586;10
5586;24
5586;31
5586;38
5586;45
5586;56
5586;61
5592;3
5592;17
5592;24
5592;31
5592;38
5592;45
5592;51
5592;61
5592;66
5592;71
5596;10
5596;17
5596;31
5596;38
5596;45
5596;51
5596;61
5596;66
5596;71
5601;10
5601;17
5601;24
5601;56
5601;61
5601;71
5612;17
5612;24
5612;38
5612;56
5612;61
5612;66
5612;71
5615;3
5615;24
5615;38
5615;51
5615;56
5615;66
5615;71
5624;3
5624;10
5624;17
5624;24
5624;31
5624;38
5624;51
5624;56
5624;66
5624;71
5626;10
5626;17
5626;31
5626;51
5626;56
5626;61
5626;66
5626;71
5631;10
5631;17
5631;24
5631;31
5631;38
5631;45
5631;51
5631;66
5633;3
5633;10
5633;24
5633;31
5633;45
5633;51
5633;61
5633;66
5633;71
5634;17
5634;24
5634;38
5634;45
5634;51
5634;56
5634;61
5645;3
5645;10
5645;17
5645;24
5645;31
5645;38
5645;56
5645;61
5645;66
5645;71
5648;3
5648;10
5648;17
5648;31
5648;51
5648;61
5648;71
5652;3
5652;17
5652;24
5652;45
5652;51
5652;61
5652;66
5661;3
5661;10
5661;17
5661;31
5661;38
5661;45
5661;51
5661;66
5671;3
5671;17
5671;24
5671;31
5671;45
5671;51
5671;56
5671;61
5671;66
5671;71
5679;10
5679;17
5679;24
5679;31
5679;38
5679;45
5679;56
5679;61
5679;66
5685;31
5685;38
5685;45
5685;56
5685;61
5685;66
5685;71
5694;10
5694;17
5694;24
5694;31
5694;38
5694;45
5694;51
5694;61
5694;66
5694;71
5698;3
5698;17
5698;24
5698;31
5698;56
5698;61
5698;66
5698;71
5700;3
5700;17
5700;24
5700;31
5700;38
5700;45
5700;51
5700;56
5700;66
5700;71
5708;3
5708;10
5708;17
5708;24
5708;31
5708;45
5708;56
5708;61
5708;71
5726;3
5726;38
5726;45
5726;56
5726;66
5726;71
5735;10
5735;17
5735;24
5735;38
5735;45
5735;51
5735;71
5737;3
5737;10
5737;17
5737;24
5737;31
5737;38
5737;61
5737;66
5737;71
5738;3
5738;17
5738;31
5738;38
5738;45
5738;51
5738;56
5738;61
5738;66
5738;71
5744;3
5744;10
5744;17
5744;24
5744;31
5744;38
5744;45
5744;56
5744;61
5744;66
5744;71
5759;3
5759;10
5759;17
5759;24
5759;31
5759;45
5759;51
5759;56
5759;61
5759;71
5763;10
5763;17
5763;24
5763;31
5763;38
5763;45
5763;51
5763;56
5763;61
5763;71
5767;3
5767;10
5767;31
5767;38
5767;45
5767;51
5767;61
5775;3
5775;24
5775;31
5775;38
5775;51
5775;56
5775;61
5775;66
5775;71
5778;3
5778;10
5778;24
5778;38
5778;45
5778;51
5778;56
5778;66
5790;10
5790;17
5790;24
5790;38
5790;45
5790;56
5790;61
5790;66
5790;71
5792;3
5792;10
5792;17
5792;38
5792;56
5792;61
5792;66
5792;71
5794;3
5794;10
5794;17
5794;24
5794;31
5794;38
5794;45
5794;51
5794;56
5794;61
5794;71
5807;3
5807;10
5807;17
5807;24
5807;31
5807;45
5807;51
5807;56
5807;66
5807;71
5811;3
5811;10
5811;24
5811;31
5811;38
5811;45
5811;51
5811;56
5811;61
5811;71
5835;3
5835;10
5835;17
5835;38
5835;51
5835;56
5838;3
5838;10
5838;45
5838;51
5838;56
5843;3
5843;10
5843;24
5843;31
5843;38
5843;45
5843;51
5843;56
5843;66
5843;71
5844;3
5844;17
5844;24
5844;45
5844;56
5844;66
5845;24
5845;31
5845;45
5845;51
5845;56
5845;61
5845;71
5846;3
5846;45
5846;51
5846;61
5846;66
5846;71
5857;3
5857;17
5857;24
5857;31
5857;38
5857;45
5857;51
5857;56
5857;61
5857;66
5858;3
5858;10
5858;17
5858;31
5858;45
5858;51
5858;56
5858;61
5863;10
5863;24
5863;45
5863;51
5863;56
5863;61
5867;3
5867;10
5867;17
5867;31
5867;38
5867;45
5867;51
5867;56
5867;61
5867;66
5867;71
5874;3
5874;10
5874;17
5874;31
5874;51
5874;56
5874;61
5874;66
5874;71
5879;10
5879;24
5879;31
5879;51
5879;61
5879;66
5891;3
5891;10
5891;17
5891;31
5891;38
5891;51
5891;61
5891;66
5910;3
5910;17
5910;24
5910;31
5910;38
5910;45
5910;51
5910;56
5910;61
5910;66
5910;71
5930;3
5930;17
5930;31
5930;45
5930;51
5930;56
5934;3
5934;10
5934;17
5934;24
5934;31
5934;38
5934;45
5934;56
5934;61
5934;66
5939;10
5939;31
5939;45
5939;51
5939;66
5939;71
5943;10
5943;24
5943;31
5943;38
5943;45
5943;51
5943;56
5943;61
5943;71
5951;10
5951;24
5951;31
5951;45
5951;61
5951;66
5954;10
5954;17
5954;24
5954;31
5954;38
5954;45
5954;51
5954;56
5970;3
5970;17
5970;38
5970;51
5980;3
5980;17
5980;24
5980;31
5980;38
5980;45
5980;51
5980;56
5982;3
5982;45
5982;51
5982;56
5982;61
5982;71
5985;3
5985;10
5985;24
5985;31
5985;61
5985;66
5985;71
5988;3
5988;10
5988;17
5988;24
5988;31
5988;38
5988;51
5988;61
5988;66
5988;71
6027;3
6027;17
6027;24
6027;31
6027;38
6027;51
6027;56
6027;66
6027;71
6041;10
6041;17
6041;31
6041;45
6041;56
6041;61
6041;66
6041;71
6048;3
6048;10
6048;17
6048;24
6048;31
6048;38
6048;45
6048;56
6048;66
6050;10
6050;17
6050;24
6050;31
6050;38
6050;45
6050;61
6050;71
6059;3
6059;31
6059;38
6059;51
6059;56
6059;66
6059;71
6085;3
6085;10
6085;17
6085;24
6085;31
6085;38
6085;45
6085;56
6085;61
6085;66
6085;71
6095;3
6095;10
6095;24
6095;38
6095;45
6095;51
6095;61
6095;66
6110;3
6110;17
6110;38
6110;45
6110;56
6110;61
6110;66
6111;10
6111;17
6111;31
6111;38
6111;45
6111;56
6111;61
6114;10
6114;17
6114;24
6114;45
6114;51
6114;56
6114;61
6114;66
6114;71
6120;10
6120;17
6120;24
6120;31
6120;38
6120;45
6120;51
6120;61
6120;66
6120;71
6122;10
6122;17
6122;45
6122;51
6122;61
6122;66
6122;71
6126;3
6126;10
6126;17
6126;24
6126;31
6126;38
6126;45
6126;51
6126;56
6126;61
6126;66
6126;71
6143;10
6143;17
6143;38
6143;45
6143;51
6143;56
6143;61
6143;66
6143;71
6148;3
6148;17
6148;24
6148;31
6148;38
6148;51
6148;71
6156;3
6156;17
6156;31
6156;51
6156;61
6156;71
6157;3
6157;17
6157;24
6157;38
6157;51
6157;61
6157;66
6157;71
6166;3
6166;10
6166;17
6166;24
6166;31
6166;38
6166;45
6166;51
6166;56
6166;61
6166;66
6166;71
6192;3
6192;10
6192;17
6192;24
6192;38
6192;45
6192;51
6192;56
6192;61
6192;66
6192;71
6198;3
6198;10
6198;17
6198;24
6198;66
6198;71
6199;3
6199;17
6199;24
6199;31
6199;38
6199;45
6199;56
6199;61
6199;66
6208;3
6208;17
6208;24
6208;38
6208;51
6208;56
6208;61
6208;66
6218;3
6218;24
6218;31
6218;38
6218;51
6218;56
6218;66
6218;71
6235;31
6235;38
6235;45
6235;56
6235;61
6235;66
6235;71
6239;3
6239;10
6239;24
6239;31
6239;51
6239;56
6239;61
6239;66
6239;71
6247;3
6247;10
6247;17
6247;24
6247;38
6247;45
6247;51
6247;56
6247;61
6247;71
6248;3
6248;17
6248;24
6248;31
6248;38
6248;61
6248;66
6248;71
6256;10
6256;17
6256;24
6256;31
6256;38
6256;45
6256;56
6256;61
6275;10
6275;17
6275;24
6275;31
6275;38
6275;45
6275;61
6275;66
6280;24
6280;31
6280;38
6280;45
6280;56
6280;66
6280;71
6286;3
6286;10
6286;17
6286;24
6286;38
6286;45
6286;56
6286;61
6286;66
6286;71
6294;3
6294;10
6294;17
6294;31
6294;38
6294;45
6294;51
6294;56
6294;61
6294;66
6294;71
6295;3
6295;10
6295;24
6295;38
6295;51
6295;56
6295;61
6295;66
6295;71
6303;3
6303;10
6303;24
6303;31
6303;56
6312;3
6312;17
6312;24
6312;31
6312;38
6312;45
6312;56
6312;61
6312;66
6312;71
6313;3
6313;10
6313;24
6313;31
6313;38
6313;56
6313;61
6313;66
6313;71
6318;3
6318;10
6318;17
6318;24
6318;31
6318;45
6318;51
6318;61
6318;66
6350;3
6350;17
6350;24
6350;45
6350;51
6350;56
6350;61
6350;66
6351;3
6351;10
6351;17
6351;24
6351;31
6351;38
6351;45
6351;51
6351;56
6351;61
6351;66
6355;3
6355;17
6355;24
6355;31
6355;45
6355;56
6355;61
6355;66
6355;71
6364;10
6364;24
6364;31
6364;45
6364;51
6364;56
6364;66
6378;3
6378;10
6378;24
6378;31
6378;38
6378;45
6378;51
6384;10
6384;24
6384;31
6384;38
6384;45
6384;51
6384;61
6384;66
6406;3
6406;17
6406;31
6406;51
6406;61
6406;66
6406;71
6407;3
6407;10
6407;31
6407;38
6407;45
6407;56
6407;71
6434;3
6434;10
6434;31
6434;45
6434;66
6452;3
6452;17
6452;24
6452;31
6452;38
6452;45
6452;51
6452;56
6452;61
6452;66
6460;3
6460;17
6460;38
6460;45
6460;51
6460;56
6460;66
6461;3
6461;17
6461;24
6461;31
6461;45
6461;51
6461;61
6461;66
6461;71
6462;10
6462;17
6462;24
6462;31
6462;45
6462;56
6462;61
6462;66
6462;71
6471;10
6471;17
6471;45
6471;56
6471;61
6471;66
6471;71
6522;3
6522;24
6522;31
6522;51
6522;61
6522;66
6522;71
6526;3
6526;10
6526;17
6526;24
6526;38
6526;45
6526;56
6526;71
6529;10
6529;17
6529;24
6529;31
6529;38
6529;45
6529;56
6529;61
6529;71
6541;3
6541;10
6541;24
6541;31
6541;38
6541;45
6541;61
6541;66
6547;10
6547;45
6547;51
6547;56
6547;61
6547;71
6550;17
6550;24
6550;38
6550;56
6550;61
6550;66
6550;71
6553;10
6553;17
6553;24
6553;31
6553;38
6553;51
6553;56
6553;61
6553;66
6553;71
6563;3
6563;17
6563;24
6563;31
6563;38
6563;45
6563;51
6563;56
6563;61
6563;66
6563;71
6564;3
6564;10
6564;24
6564;45
6564;56
6564;61
6564;66
6564;71
6579;3
6579;10
6579;17
6579;24
6579;38
6579;45
6579;51
6579;56
6579;61
6579;66
6579;71
6591;24
6591;31
6591;45
6591;51
6591;56
6591;61
6591;66
6591;71
6593;10
6593;17
6593;24
6593;31
6593;45
6593;61
6593;66
6593;71
6602;3
6602;10
6602;24
6602;31
6602;38
6602;51
6602;56
6607;10
6607;17
6607;31
6607;38
6607;45
6607;51
6607;56
6607;71
6610;10
6610;31
6610;38
6610;45
6610;51
6610;61
6610;66
6610;71
6611;10
6611;17
6611;31
6611;45
6611;56
6611;61
6611;71
6615;3
6615;10
6615;17
6615;45
6615;61
6615;66
6615;71
6629;10
6629;17
6629;31
6629;38
6629;66
6637;3
6637;10
6637;17
6637;31
6637;38
6637;51
6637;56
6637;61
6637;66
6637;71
6649;10
6649;17
6649;38
6649;45
6649;51
6649;61
6649;66
6649;71
6659;3
6659;10
6659;17
6659;38
6659;45
6659;66
6671;10
6671;17
6671;24
6671;31
6671;38
6671;45
6671;66
6675;3
6675;10
6675;17
6675;38
6675;45
6675;51
6675;56
6675;61
6675;71
6676;10
6676;24
6676;31
6676;38
6676;51
6676;61
6676;66
6676;71
6722;10
6722;17
6722;24
6722;31
6722;38
6722;45
6722;51
6722;56
6722;66
6722;71
6743;3
6743;17
6743;38
6743;45
6743;56
6748;10
6748;17
6748;24
6748;45
6748;51
6748;56
6765;3
6765;10
6765;17
6765;31
6765;45
6765;51
6765;61
6765;66
6768;10
6768;38
6768;51
6768;66
6774;3
6774;10
6774;17
6774;31
6774;38
6774;45
6774;56
6774;61
6774;66
6774;71
6775;3
6775;10
6775;31
6775;38
6775;45
6775;51
6775;56
6775;61
6775;66
6779;3
6779;10
6779;17
6779;31
6779;38
6779;45
6779;56
6779;61
6779;71
6797;3
6797;31
6797;38
6797;51
6797;56
6797;66
6797;71
6799;17
6799;31
6799;45
6799;56
6799;66
6812;10
6812;45
6812;51
6812;66
6814;3
6814;10
6814;17
6814;24
6814;31
6814;38
6814;45
6814;56
6814;61
6823;3
6823;10
6823;17
6823;24
6823;31
6823;51
6823;56
6823;71
6826;3
6826;17
6826;24
6826;38
6826;45
6826;51
6826;56
6826;61
6826;66
6826;71
6827;3
6827;10
6827;17
6827;31
6827;38
6827;45
6827;51
6827;56
6827;61
6827;66
6827;71
6835;3
6835;10
6835;24
6835;31
6835;38
6835;45
6835;51
6835;56
6835;61
6835;66
6839;3
6839;10
6839;17
6839;31
6839;38
6839;45
6839;51
6839;61
6839;66
6841;3
6841;10
6841;17
6841;24
6841;38
6841;45
6841;51
6841;56
6841;61
6841;66
6841;71
6848;3
6848;10
6848;17
6848;24
6848;31
6848;61
6848;66
6848;71
6849;17
6849;24
6849;31
6849;51
6849;56
6849;66
6849;71
6867;3
6867;17
6867;24
6867;38
6867;45
6867;51
6867;66
6867;71
6870;3
6870;10
6870;17
6870;24
6870;31
6870;38
6870;45
6870;51
6870;56
6870;66
6870;71
6872;3
6872;10
6872;17
6872;24
6872;31
6872;38
6872;51
6872;56
6872;61
6872;66
6872;71
6878;3
6878;10
6878;17
6878;31
6878;51
6878;61
6878;66
6887;3
6887;24
6887;31
6887;45
6887;51
6887;61
6887;66
6887;71
6894;3
6894;10
6894;17
6894;24
6894;31
6894;45
6894;51
6894;66
6898;24
6898;31
6898;38
6898;45
6898;51
6898;56
6898;66
6898;71
6906;10
6906;17
6906;31
6906;51
6906;56
6906;66
6906;71
6915;45
6915;51
6915;61
6915;66
6917;3
6917;24
6917;31
6917;56
6919;10
6919;17
6919;24
6919;31
6919;38
6919;45
6919;56
6919;66
6919;71
6921;3
6921;10
6921;24
6921;31
6921;38
6921;45
6921;51
6921;56
6921;61
6921;66
6921;71
6922;10
6922;17
6922;24
6922;31
6922;38
6922;45
6922;51
6922;56
6922;61
6923;3
6923;31
6923;38
6923;51
6923;56
6923;61
6923;66
6923;71
6926;3
6926;10
6926;17
6926;24
6926;31
6926;38
6926;56
6926;61
6926;66
6926;71
6930;10
6930;24
6930;38
6930;51
6930;56
6930;61
6931;3
6931;10
6931;17
6931;24
6931;31
6931;38
6931;45
6931;51
6931;56
6931;61
6938;17
6938;51
6938;56
6938;61
6938;71
6940;3
6940;10
6940;17
6940;24
6940;38
6940;45
6940;56
6940;61
6940;66
6941;10
6941;17
6941;24
6941;31
6941;38
6941;51
6941;56
6941;66
6941;71
6942;3
6942;17
6942;24
6942;31
6942;38
6942;51
6942;56
6942;61
6942;66
6949;3
6949;17
6949;24
6949;31
6949;38
6949;51
6949;56
6949;61
6949;71
6955;3
6955;10
6955;17
6955;24
6955;31
6955;38
6955;45
6955;51
6955;56
6955;61
6955;71
6958;3
6958;10
6958;45
6958;56
6958;66
6958;71
6970;3
6970;17
6970;24
6970;38
6970;51
6970;56
6970;61
6970;71
6978;10
6978;17
6978;24
6978;38
6978;45
6978;51
6978;56
6978;66
6978;71
6984;3
6984;10
6984;17
6984;24
6984;31
6984;51
6984;61
6984;66
6984;71
6987;3
6987;10
6987;17
6987;24
6987;31
6987;38
6987;45
6987;51
6987;66
6987;71
6994;3
6994;10
6994;17
6994;38
6994;51
6994;56
6994;66
6996;24
6996;38
6996;51
6996;56
6996;61
6996;71
6998;3
6998;10
6998;17
6998;24
6998;31
6998;38
6998;45
6998;51
6998;56
6998;61
6998;66
6999;3
6999;24
6999;31
6999;38
6999;51
6999;56
6999;61
6999;66
6999;71
7000;3
7000;17
7000;31
7000;38
7000;45
7000;56
7000;61
7000;66
7015;3
7015;17
7015;24
7015;31
7015;45
7015;51
7015;61
7015;66
7015;71
7017;10
7017;17
7017;24
7017;31
7017;38
7017;51
7017;56
7017;61
7017;66
7017;71
7026;3
7026;10
7026;17
7026;24
7026;31
7026;38
7026;51
7026;56
7026;66
7026;71
7032;10
7032;17
7032;31
7032;38
7032;45
7032;51
7032;56
7032;61
7032;66
7032;71
7046;24
7046;38
7046;45
7046;66
7054;3
7054;10
7054;17
7054;24
7054;31
7054;38
7054;45
7054;51
7054;66
7054;71
7057;3
7057;17
7057;24
7057;31
7057;38
7057;51
7057;56
7057;66
7057;71
7058;3
7058;31
7058;38
7058;45
7058;51
7058;61
7058;66
7058;71
7060;3
7060;17
7060;24
7060;31
7060;38
7060;45
7060;51
7060;56
7060;66
7067;3
7067;10
7067;17
7067;24
7067;31
7067;45
7067;51
7067;56
7067;61
7067;71
7068;3
7068;17
7068;24
7068;31
7068;38
7068;45
7068;56
7068;66
7068;71
7071;3
7071;10
7071;24
7071;31
7071;38
7071;56
7071;66
7071;71
7076;3
7076;10
7076;17
7076;24
7076;31
7076;45
7076;51
7076;56
7076;66
7076;71
7091;3
7091;10
7091;24
7091;31
7091;38
7091;45
7100;31
7100;38
7100;45
7100;51
7100;61
7100;71
7102;3
7102;10
7102;17
7102;31
7102;38
7102;45
7102;56
7102;66
7102;71
7105;10
7105;17
7105;24
7105;38
7105;45
7105;51
7105;61
7105;71
7120;3
7120;10
7120;17
7120;24
7120;31
7120;38
7120;51
7120;61
7120;71
7130;3
7130;24
7130;31
7130;38
7130;45
7130;51
7130;56
7130;61
7132;3
7132;10
7132;24
7132;31
7132;45
7132;51
7132;56
7132;61
7132;66
7167;24
7167;31
7167;38
7167;45
7167;51
7167;56
7167;66
7172;3
7172;10
7172;17
7172;24
7172;31
7172;45
7172;51
7172;56
7172;66
7172;71
7175;10
7175;24
7175;31
7175;38
7175;51
7175;56
7175;61
7175;66
7175;71
7187;3
7187;10
7187;17
7187;31
7187;38
7187;45
7187;51
7187;61
7187;66
7187;71
7192;3
7192;10
7192;17
7192;24
7192;31
7192;38
7192;51
7192;56
7192;66
7192;71
7200;17
7200;24
7200;61
7200;66
7203;10
7203;17
7203;24
7203;38
7203;51
7203;56
7203;66
7203;71
7206;10
7206;17
7206;24
7206;38
7206;51
7206;56
7206;61
7206;71
7213;3
7213;10
7213;17
7213;38
7213;45
7213;51
7213;56
7229;3
7229;10
7229;17
7229;38
7229;45
7229;56
7229;66
7234;3
7234;10
7234;17
7234;51
7234;56
7234;61
7234;66
7234;71
7236;3
7236;17
7236;24
7236;31
7236;38
7236;45
7236;71
7237;3
7237;10
7237;17
7237;24
7237;31
7237;38
7237;45
7237;51
7237;56
7237;61
7244;10
7244;17
7244;24
7244;38
7244;51
7244;56
7244;61
7244;71
7247;3
7247;10
7247;17
7247;24
7247;31
7247;38
7247;45
7247;61
7254;10
7254;17
7254;24
7254;31
7254;38
7254;45
7254;56
7254;61
7254;66
7262;3
7262;10
7262;17
7262;24
7262;38
7262;45
7262;51
7262;56
7262;61
7262;66
7262;71
7276;31
7276;51
7276;61
7276;66
7276;71
7281;3
7281;17
7281;24
7281;31
7281;38
7281;45
7281;61
7283;3
7283;10
7283;17
7283;24
7283;31
7283;38
7283;51
7283;71
7284;3
7284;10
7284;17
7284;24
7284;31
7284;38
7284;45
7284;61
7284;66
7284;71
7285;10
7285;17
7285;31
7285;38
7285;45
7285;51
7285;56
7285;66
7285;71
7291;3
7291;10
7291;17
7291;24
7291;31
7291;38
7291;61
7291;71
7293;3
7293;10
7293;17
7293;24
7293;31
7293;38
7293;45
7293;56
7293;66
7293;71
7294;3
7294;10
7294;17
7294;24
7294;31
7294;38
7294;45
7294;51
7294;56
7294;66
7294;71
7297;10
7297;17
7297;24
7297;31
7297;38
7297;45
7297;51
7297;61
7297;66
7297;71
7305;3
7305;17
7305;24
7305;38
7305;45
7305;51
7305;56
7314;3
7314;10
7314;17
7314;31
7314;38
7314;45
7314;56
7314;71
7323;3
7323;10
7323;24
7323;38
7323;45
7323;51
7323;66
7323;71
7325;3
7325;17
7325;24
7325;38
7325;45
7325;51
7325;56
7325;61
7325;66
7326;17
7326;24
7326;31
7326;45
7326;51
7326;61
7326;66
7326;71
7333;10
7333;17
7333;24
7333;45
7333;51
7333;56
7333;61
7333;66
7333;71
7337;3
7337;10
7337;51
7337;56
7337;66
7337;71
7339;3
7339;10
7339;17
7339;24
7339;31
7339;38
7339;45
7339;51
7339;56
7339;61
7339;71
7358;3
7358;10
7358;17
7358;31
7358;45
7358;51
7358;56
7358;61
7358;66
7358;71
7367;3
7367;17
7367;24
7367;31
7367;38
7367;45
7367;51
7367;66
7367;71
7386;3
7386;10
7386;17
7386;38
7386;45
7386;51
7386;56
7386;61
7386;66
7398;10
7398;17
7398;24
7398;38
7398;45
7398;51
7398;56
7398;66
7398;71
7405;3
7405;10
7405;17
7405;31
7405;45
7405;56
7405;71
7414;3
7414;10
7414;17
7414;45
7414;61
7414;71
7423;3
7423;10
7423;31
7423;38
7423;51
7423;56
7423;61
7423;66
7423;71
7436;3
7436;17
7436;31
7436;38
7436;45
7436;51
7436;61
7440;3
7440;10
7440;17
7440;24
7440;31
7440;38
7440;45
7440;51
7440;56
7440;61
7440;66
7453;3
7453;10
7453;17
7453;24
7453;31
7453;38
7453;45
7453;51
7453;56
7453;61
7453;66
7453;71
7471;3
7471;17
7471;31
7471;38
7471;45
7471;51
7471;56
7471;61
7476;10
7476;17
7476;31
7476;45
7476;51
7476;61
7476;66
7489;3
7489;10
7489;31
7489;38
7489;66
7489;71
7503;3
7503;24
7503;31
7503;56
7503;66
7507;3
7507;10
7507;31
7507;45
7507;51
7507;66
7507;71
7525;3
7525;10
7525;17
7525;24
7525;31
7525;38
7525;45
7525;56
7525;71
7544;3
7544;17
7544;24
7544;31
7544;45
7544;51
7544;56
7544;61
7544;66
7551;3
7551;10
7551;17
7551;24
7551;31
7551;51
7551;56
7551;61
7576;3
7576;10
7576;17
7576;24
7576;31
7576;45
7576;51
7576;56
7576;61
7576;66
7576;71
7590;3
7590;10
7590;17
7590;31
7590;45
7590;56
7590;71
7610;10
7610;17
7610;31
7610;38
7610;45
7610;51
7610;56
7610;61
7610;66
7610;71
7616;10
7616;17
7616;31
7616;38
7616;51
7616;66
7616;71
7618;3
7618;10
7618;17
7618;24
7618;31
7618;51
7618;56
7618;66
7618;71
7625;10
7625;17
7625;31
7625;38
7625;45
7625;51
7625;61
7626;3
7626;10
7626;24
7626;31
7626;45
7626;51
7626;56
7626;61
7626;66
7626;71
7635;3
7635;10
7635;31
7635;38
7635;45
7635;71
7655;3
7655;24
7655;38
7655;51
7655;56
7655;66
7655;71
7656;3
7656;10
7656;17
7656;24
7656;31
7656;38
7656;45
7656;51
7656;56
7656;61
7656;66
7656;71
7660;3
7660;17
7660;24
7660;31
7660;38
7660;51
7660;56
7660;61
7660;71
7662;3
7662;10
7662;24
7662;31
7662;56
7662;61
7676;17
7676;38
7676;45
7676;61
7676;66
7680;3
7680;10
7680;17
7680;24
7680;31
7680;38
7680;51
7680;56
7680;66
7680;71
7690;3
7690;10
7690;17
7690;24
7690;31
7690;38
7690;51
7690;56
7691;3
7691;10
7691;17
7691;24
7691;31
7691;38
7691;45
7691;51
7691;61
7691;66
7691;71
7695;3
7695;17
7695;24
7695;31
7695;51
7695;56
7695;61
7695;66
7695;71
7698;10
7698;17
7698;31
7698;38
7698;45
7698;56
7698;61
7698;66
7698;71
7700;3
7700;31
7700;45
7700;61
7700;66
7700;71
7703;3
7703;10
7703;24
7703;38
7703;51
7703;66
7703;71
7708;3
7708;10
7708;24
7708;31
7708;38
7708;56
7708;61
7708;66
7713;3
7713;10
7713;24
7713;38
7713;45
7713;56
7713;71
7720;3
7720;10
7720;17
7720;24
7720;31
7720;38
7720;45
7720;51
7720;56
7720;71
7725;10
7725;31
7725;38
7725;45
7725;51
7725;56
7725;66
7725;71
7726;24
7726;45
7726;56
7726;66
7728;3
7728;10
7728;24
7728;31
7728;38
7728;51
7728;56
7728;66
7742;3
7742;10
7742;31
7742;45
7742;51
7742;56
7742;61
7742;66
7742;71
7751;3
7751;10
7751;17
7751;24
7751;38
7751;45
7751;51
7751;56
7751;61
7751;66
7751;71
7756;3
7756;10
7756;17
7756;24
7756;31
7756;45
7756;51
7756;56
7756;61
7756;66
7756;71
7778;10
7778;24
7778;38
7778;45
7778;51
7778;56
7778;66
7778;71
7781;10
7781;24
7781;31
7781;38
7781;45
7781;51
7781;71
7785;3
7785;17
7785;24
7785;38
7785;45
7785;51
7785;61
7785;71
7794;17
7794;24
7794;31
7794;38
7794;45
7794;66
7794;71
7799;3
7799;10
7799;24
7799;31
7799;38
7799;45
7799;66
7799;71
7807;3
7807;10
7807;24
7807;31
7807;45
7807;51
7807;56
7807;61
7807;66
7807;71
7811;10
7811;17
7811;24
7811;31
7811;38
7811;51
7811;56
7811;66
7811;71
7822;17
7822;24
7822;38
7822;45
7822;51
7822;56
7822;61
7822;66
7847;3
7847;17
7847;24
7847;31
7847;38
7847;45
7847;51
7847;56
7847;61
7847;66
7847;71
7849;3
7849;10
7849;17
7849;24
7849;31
7849;38
7849;45
7849;56
7849;66
7866;3
7866;10
7866;17
7866;24
7866;45
7866;56
7866;66
7876;10
7876;17
7876;51
7876;61
7876;66
7876;71
7887;3
7887;10
7887;24
7887;31
7887;38
7887;45
7887;51
7887;56
7891;10
7891;24
7891;31
7891;38
7891;45
7891;51
7891;56
7891;61
7891;71
7896;3
7896;10
7896;17
7896;24
7896;31
7896;38
7896;45
7896;51
7896;56
7896;61
7896;66
7896;71
7897;10
7897;17
7897;24
7897;31
7897;38
7897;45
7897;56
7897;66
7905;10
7905;17
7905;24
7905;38
7905;45
7905;56
7905;71
7906;3
7906;17
7906;24
7906;31
7906;45
7906;51
7906;56
7906;61
7906;66
7906;71
7907;3
7907;17
7907;31
7907;45
7907;51
7907;56
7907;61
7907;71
7908;17
7908;24
7908;31
7908;45
7908;51
7908;66
7918;3
7918;10
7918;24
7918;38
7918;45
7918;51
7918;61
7918;66
7918;71
7935;10
7935;17
7935;24
7935;31
7935;45
7935;51
7935;56
7935;66
7936;3
7936;10
7936;17
7936;24
7936;38
7936;45
7936;51
7936;56
7936;66
7936;71
7945;3
7945;17
7945;24
7945;45
7945;51
7945;61
7982;3
7982;17
7982;24
7982;51
7982;56
7982;61
7982;66
7984;3
7984;10
7984;17
7984;31
7984;38
7984;45
7984;51
7984;56
7984;61
7984;71
7998;3
7998;10
7998;17
7998;38
7998;51
7998;56
7998;61
7998;66
7998;71
8004;31
8004;45
8004;51
8004;56
8004;66
8004;71
8009;10
8009;31
8009;38
8009;45
8009;56
8009;66
8009;71
8010;3
