id;value;description;award_date;student_id;teacher_id
16390;18;Bravery in difficult situation;2023-04-01;6852;86
16391;-41;Being late to class;2024-06-05;9211;85
16392;2;Bravery in difficult situation;2023-11-23;2160;45
16393;-9;Disrespecting a teacher;2023-06-19;1759;51
16394;42;Helping another student;2024-03-11;3850;32
16395;-29;Being late to class;2023-08-01;9928;61
16396;-17;Disrespecting a teacher;2024-01-30;6151;24
16397;32;Answering correctly in class;2023-08-25;3813;49
16398;44;Bravery in difficult situation;2023-09-17;7928;88
16399;33;Helping another student;2024-05-04;441;47
16400;-40;Breaking school rules;2023-08-25;3509;43
16401;-24;Disrespecting a teacher;2023-09-19;5157;64
16402;14;Excellent classwork;2024-05-04;763;23
16403;15;Excellent classwork;2023-03-04;3906;64
16404;-19;Disrespecting a teacher;2024-11-19;2668;1
16405;15;Outstanding spell performance;2024-02-28;8026;57
16406;-1;Being late to class;2023-02-03;1083;3
16407;47;Helping another student;2024-12-04;399;85
16408;4;Bravery in difficult situation;2023-07-07;3166;50
16409;-19;Disrespecting a teacher;2024-05-14;2596;88
16410;-46;Being out after curfew;2024-02-04;4883;53
16411;-16;Using magic in corridors;2024-05-07;698;25
16412;-46;Disrespecting a teacher;2023-10-21;1184;22
16413;-33;Using magic in corridors;2024-07-25;3778;84
16414;-49;Using magic in corridors;2024-05-17;6462;1
16415;21;Helping another student;2024-08-06;2591;24
16416;45;Outstanding spell performance;2024-01-09;6330;63
16417;15;Excellent classwork;2024-11-09;6537;49
16418;-36;Disrespecting a teacher;2023-11-25;9689;88
16419;16;Helping another student;2024-01-14;5532;35
16420;8;Bravery in difficult situation;2024-12-08;2214;30
16421;8;Bravery in difficult situation;2023-05-21;2483;9
16422;23;Bravery in difficult situation;2024-07-08;1278;4
16423;-1;Being out after curfew;2024-02-21;4443;16
16424;-50;Disrespecting a teacher;2024-04-15;8351;6
16425;-4;Being late to class;2024-04-26;4030;10
16426;9;Answering correctly in class;2023-01-08;3102;71
16427;4;Answering correctly in class;2024-05-03;1392;12
16428;34;Excellent classwork;2024-03-16;7517;22
16429;-33;Disrespecting a teacher;2023-07-05;9141;54
16430;-31;Being out after curfew;2024-12-06;5590;75
16431;-13;Being late to class;2023-05-04;9421;44
16432;-8;Breaking school rules;2023-02-24;9944;36
16433;47;Answering correctly in class;2024-10-24;5046;10
16434;25;Helping another student;2024-03-18;6622;62
16435;-33;Using magic in corridors;2023-07-15;4849;88
16436;-14;Being out after curfew;2023-01-12;4587;97
16437;48;Helping another student;2023-11-06;2523;61
16438;33;Answering correctly in class;2023-11-02;317;90
16439;-48;Being late to class;2024-07-28;4437;78
16440;31;Excellent classwork;2023-12-12;5486;56
16441;48;Excellent classwork;2023-04-29;461;72
16442;37;Bravery in difficult situation;2024-12-16;2174;45
16443;1;Helping another student;2024-06-01;1316;82
16444;41;Outstanding spell performance;2023-02-06;6011;97
16445;-37;Being late to class;2024-09-21;5501;38
16446;17;Outstanding spell performance;2023-05-25;1094;59
16447;-38;Disrespecting a teacher;2023-08-20;3398;14
16448;20;Outstanding spell performance;2023-12-12;2603;17
16449;9;Excellent classwork;2023-05-31;4709;71
16450;-22;Using magic in corridors;2023-11-18;5123;64
16451;-34;Disrespecting a teacher;2023-08-20;6061;55
16452;-38;Using magic in corridors;2024-02-04;6907;8
16453;25;Helping another student;2023-01-12;365;29
16454;-44;Being out after curfew;2023-09-01;6048;92
16455;-17;Breaking school rules;2023-08-18;4306;59
16456;-23;Disrespecting a teacher;2023-11-28;5086;38
16457;4;Bravery in difficult situation;2023-04-27;491;28
16458;42;Bravery in difficult situation;2024-02-28;1658;30
16459;6;Answering correctly in class;2023-01-15;4209;38
16460;-2;Disrespecting a teacher;2023-08-14;5173;2
16461;-8;Breaking school rules;2024-02-12;5983;28
16462;41;Excellent classwork;2024-06-22;4095;59
16463;39;Answering correctly in class;2023-08-10;4269;89
16464;-33;Being out after curfew;2023-02-13;5541;27
16465;-20;Breaking school rules;2024-09-18;7106;42
16466;-20;Disrespecting a teacher;2023-06-11;6803;36
16467;-35;Breaking school rules;2024-05-11;6357;62
16468;48;Helping another student;2024-11-12;5988;94
16469;-31;Being out after curfew;2024-07-17;7950;83
16470;1;Excellent classwork;2024-09-23;9166;41
16471;-47;Breaking school rules;2024-02-04;3594;8
16472;-18;Breaking school rules;2024-02-25;6992;33
16473;-38;Disrespecting a teacher;2023-05-27;432;77
16474;22;Bravery in difficult situation;2024-06-16;2430;57
16475;-10;Breaking school rules;2024-04-13;7989;67
16476;20;Helping another student;2023-04-11;7046;72
16477;-33;Breaking school rules;2023-08-11;7616;38
16478;-7;Being out after curfew;2023-08-18;2697;65
16479;-4;Breaking school rules;2024-02-16;450;88
16480;-14;Breaking school rules;2024-05-11;4099;78
16481;-13;Using magic in corridors;2023-02-17;7721;19
16482;15;Excellent classwork;2024-03-09;5275;60
16483;8;Helping another student;2024-02-01;7939;31
16484;-27;Being late to class;2024-07-27;9975;47
16485;30;Answering correctly in class;2024-06-24;3438;56
16486;-8;Breaking school rules;2024-10-05;2550;99
16487;1;Outstanding spell performance;2023-09-19;4503;89
16488;-45;Breaking school rules;2024-08-27;5743;80
16489;36;Outstanding spell performance;2024-06-05;4338;29
16490;14;Helping another student;2024-08-13;5650;18
16491;-42;Breaking school rules;2024-02-21;2314;80
16492;-34;Breaking school rules;2023-04-12;6759;83
16493;-36;Breaking school rules;2024-01-11;6345;57
16494;-28;Being late to class;2023-10-05;4205;91
16495;-39;Being out after curfew;2023-12-07;9263;84
16496;18;Outstanding spell performance;2024-12-03;2418;47
16497;50;Answering correctly in class;2024-01-30;8727;1
16498;-13;Using magic in corridors;2024-10-06;253;41
16499;48;Outstanding spell performance;2024-05-08;2532;26
16500;12;Bravery in difficult situation;2024-10-25;6971;23
16501;32;Helping another student;2023-10-26;3643;69
16502;13;Bravery in difficult situation;2023-06-25;258;66
16503;-43;Disrespecting a teacher;2023-10-16;8658;19
16504;45;Excellent classwork;2024-06-15;3020;17
16505;44;Outstanding spell performance;2024-11-16;6525;80
16506;-25;Using magic in corridors;2024-03-17;8025;46
16507;38;Bravery in difficult situation;2024-09-12;7296;44
16508;49;Outstanding spell performance;2023-02-14;3580;24
16509;9;Answering correctly in class;2024-04-27;3220;13
16510;-39;Using magic in corridors;2024-04-05;3128;44
16511;-20;Being out after curfew;2024-07-22;5635;28
16512;27;Answering correctly in class;2024-01-04;5401;13
16513;0;Disrespecting a teacher;2024-10-13;9485;77
16514;39;Outstanding spell performance;2023-01-24;7187;71
16515;-1;Disrespecting a teacher;2024-08-14;229;47
16516;15;Excellent classwork;2023-09-24;7287;36
16517;6;Bravery in difficult situation;2023-07-23;3615;53
16518;-43;Being out after curfew;2024-06-21;5222;46
16519;-34;Being out after curfew;2023-02-10;6838;14
16520;-28;Being late to class;2024-09-14;9783;2
16521;43;Helping another student;2023-11-17;5101;14
16522;31;Excellent classwork;2023-03-20;9983;24
16523;-9;Disrespecting a teacher;2023-04-24;3309;10
16524;5;Answering correctly in class;2024-09-22;4336;43
16525;14;Excellent classwork;2023-04-16;7285;44
16526;-46;Breaking school rules;2023-07-23;1414;85
16527;-21;Disrespecting a teacher;2024-08-07;5437;10
16528;-42;Using magic in corridors;2024-06-07;7623;46
16529;38;Answering correctly in class;2024-07-23;4149;78
16530;-29;Being late to class;2024-04-08;9452;29
16531;14;Bravery in difficult situation;2023-07-17;9709;71
16532;7;Excellent classwork;2023-02-17;7362;18
16533;40;Answering correctly in class;2023-03-30;8457;12
16534;-2;Using magic in corridors;2023-10-27;274;5
16535;-43;Being late to class;2023-11-06;8589;54
16536;-47;Being out after curfew;2024-07-15;450;97
16537;6;Outstanding spell performance;2024-03-16;6495;0
16538;32;Answering correctly in class;2023-11-29;215;58
16539;37;Helping another student;2024-03-13;1555;21
16540;-32;Breaking school rules;2024-11-05;1583;28
16541;38;Outstanding spell performance;2024-06-10;8144;16
16542;-26;Using magic in corridors;2024-05-16;8761;88
16543;-32;Using magic in corridors;2023-01-15;6704;68
16544;35;Outstanding spell performance;2024-08-23;4679;69
16545;-49;Breaking school rules;2023-06-02;3379;37
16546;38;Bravery in difficult situation;2023-11-25;9066;14
16547;-1;Being late to class;2024-05-29;763;47
16548;15;Bravery in difficult situation;2023-03-23;7181;44
16549;43;Excellent classwork;2023-04-03;4353;78
16550;-35;Being late to class;2023-06-25;3840;54
16551;-30;Disrespecting a teacher;2023-10-16;3340;68
16552;-13;Breaking school rules;2023-11-13;7964;92
16553;25;Excellent classwork;2024-11-04;9868;25
16554;8;Answering correctly in class;2023-08-13;5643;27
16555;-25;Breaking school rules;2023-09-10;5538;85
16556;-16;Breaking school rules;2024-02-08;8114;89
16557;-26;Being out after curfew;2024-03-21;4948;15
16558;38;Bravery in difficult situation;2024-12-14;7120;5
16559;-23;Being late to class;2024-06-18;7306;6
16560;-11;Being out after curfew;2023-02-10;8117;82
16561;28;Answering correctly in class;2024-09-13;5420;77
16562;-21;Being out after curfew;2023-12-22;8577;45
16563;41;Helping another student;2024-02-13;8655;35
16564;-32;Using magic in corridors;2023-07-29;1399;50
16565;7;Outstanding spell performance;2023-11-27;2756;7
16566;18;Helping another student;2024-10-25;5487;87
16567;35;Helping another student;2024-01-26;8163;27
16568;-44;Breaking school rules;2024-10-08;8368;20
16569;-38;Being out after curfew;2024-11-30;5596;16
16570;-4;Being late to class;2023-11-10;270;93
16571;-3;Using magic in corridors;2023-09-08;8649;95
16572;16;Outstanding spell performance;2023-03-31;5150;33
16573;6;Helping another student;2024-09-26;8351;97
16574;-44;Breaking school rules;2024-07-05;1713;1
16575;10;Bravery in difficult situation;2024-04-24;4084;32
16576;-18;Using magic in corridors;2024-08-12;5399;63
16577;-10;Being out after curfew;2024-07-24;8248;0
16578;-16;Breaking school rules;2024-07-11;6743;51
16579;-33;Breaking school rules;2023-02-22;6346;3
16580;26;Excellent classwork;2024-07-09;8924;97
16581;-47;Being late to class;2023-12-22;3182;12
16582;38;Answering correctly in class;2023-04-30;8725;76
16583;-5;Being late to class;2023-06-29;1823;82
16584;-35;Disrespecting a teacher;2024-05-21;9612;8
16585;-1;Breaking school rules;2024-12-01;4571;6
16586;-16;Being late to class;2024-02-01;3051;55
16587;34;Excellent classwork;2024-11-15;9151;98
16588;14;Answering correctly in class;2024-10-07;3146;43
16589;10;Bravery in difficult situation;2023-03-26;3687;96
16590;-7;Breaking school rules;2024-12-21;107;40
16591;49;Outstanding spell performance;2024-02-26;67;23
16592;43;Bravery in difficult situation;2024-03-14;2239;68
16593;7;Bravery in difficult situation;2024-03-14;4524;52
16594;-14;Being out after curfew;2023-06-25;3469;84
16595;-19;Breaking school rules;2024-01-19;4972;3
16596;-16;Disrespecting a teacher;2023-02-25;6665;36
16597;-41;Using magic in corridors;2023-12-31;3810;74
16598;-49;Being out after curfew;2023-03-12;8145;91
16599;-36;Disrespecting a teacher;2024-02-19;4612;81
16600;-36;Disrespecting a teacher;2023-09-13;7157;64
16601;50;Helping another student;2024-03-22;5164;26
16602;-26;Using magic in corridors;2023-12-07;607;3
16603;42;Answering correctly in class;2023-04-02;9601;20
16604;-39;Breaking school rules;2023-04-17;8441;4
16605;-50;Being out after curfew;2024-04-12;5371;52
16606;-26;Breaking school rules;2024-03-02;4838;48
16607;36;Answering correctly in class;2023-10-16;2065;59
16608;-8;Disrespecting a teacher;2024-11-14;2843;53
16609;-29;Breaking school rules;2024-03-04;5373;29
16610;-8;Breaking school rules;2024-03-28;2597;10
16611;-27;Disrespecting a teacher;2024-02-14;7248;57
16612;-4;Using magic in corridors;2023-11-14;8818;20
16613;-23;Disrespecting a teacher;2024-01-23;7418;25
16614;33;Outstanding spell performance;2024-12-20;6831;92
16615;-40;Being late to class;2023-12-03;6417;5
16616;18;Answering correctly in class;2023-11-27;8277;35
16617;11;Answering correctly in class;2023-05-27;9734;30
16618;38;Excellent classwork;2024-08-27;5983;76
16619;-41;Breaking school rules;2024-04-24;6024;98
16620;-36;Disrespecting a teacher;2024-03-19;1815;77
16621;-49;Using magic in corridors;2024-02-13;6649;26
16622;-32;Disrespecting a teacher;2023-02-28;8812;25
16623;-28;Disrespecting a teacher;2024-10-01;6687;61
16624;-12;Disrespecting a teacher;2023-10-15;3318;94
16625;-18;Being late to class;2024-07-30;5073;93
16626;-45;Being out after curfew;2024-09-19;4155;49
16627;-31;Using magic in corridors;2023-11-16;9722;79
16628;50;Answering correctly in class;2023-06-19;5016;12
16629;7;Excellent classwork;2023-02-25;4733;42
16630;-40;Being out after curfew;2024-09-14;7166;99
16631;31;Outstanding spell performance;2023-09-24;5700;48
16632;-50;Being out after curfew;2023-10-31;1875;10
16633;-35;Being out after curfew;2024-12-30;6237;47
16634;14;Excellent classwork;2024-02-17;3656;44
16635;33;Bravery in difficult situation;2024-11-12;2378;97
16636;-1;Breaking school rules;2023-02-03;6164;88
16637;37;Excellent classwork;2024-01-04;2978;98
16638;32;Outstanding spell performance;2024-01-30;1976;39
16639;34;Outstanding spell performance;2024-07-12;3515;2
16640;-45;Breaking school rules;2024-05-05;6392;23
16641;-10;Being out after curfew;2024-10-29;9148;64
16642;26;Bravery in difficult situation;2024-11-30;7969;22
16643;-35;Being out after curfew;2024-05-11;7079;34
16644;-37;Being out after curfew;2024-09-28;7384;62
16645;-29;Disrespecting a teacher;2023-12-31;2941;54
16646;-29;Breaking school rules;2024-02-20;383;77
16647;24;Excellent classwork;2023-12-08;1240;48
16648;34;Answering correctly in class;2024-09-04;8717;66
16649;6;Answering correctly in class;2024-09-28;2659;63
16650;-49;Being out after curfew;2024-05-03;8347;16
16651;36;Answering correctly in class;2023-11-01;193;96
16652;42;Outstanding spell performance;2023-04-27;9952;80
16653;21;Answering correctly in class;2024-07-12;9099;29
16654;37;Bravery in difficult situation;2024-02-28;7895;45
16655;17;Answering correctly in class;2024-03-28;4658;59
16656;-40;Being late to class;2023-01-29;9515;31
16657;-49;Using magic in corridors;2024-07-17;2798;23
16658;47;Bravery in difficult situation;2023-07-08;8189;64
16659;-24;Disrespecting a teacher;2024-05-11;7969;81
16660;41;Answering correctly in class;2023-08-18;7285;34
16661;50;Outstanding spell performance;2024-09-17;3947;63
16662;26;Answering correctly in class;2024-09-20;7660;52
16663;-14;Being late to class;2024-02-23;9595;72
16664;-34;Being out after curfew;2024-07-08;574;5
16665;-6;Being out after curfew;2024-09-06;7066;25
16666;22;Answering correctly in class;2023-01-31;419;0
16667;-30;Disrespecting a teacher;2024-09-21;9581;93
16668;-23;Being out after curfew;2024-06-12;8196;74
16669;-14;Breaking school rules;2023-04-30;3598;67
16670;-48;Being late to class;2023-07-12;4591;10
16671;36;Outstanding spell performance;2024-10-03;2556;24
16672;-13;Breaking school rules;2023-07-05;432;73
16673;-14;Using magic in corridors;2024-12-10;4903;82
16674;-46;Breaking school rules;2023-04-29;3493;5
16675;39;Bravery in difficult situation;2024-03-11;7769;9
16676;-36;Using magic in corridors;2024-10-20;2731;74
16677;13;Bravery in difficult situation;2023-01-12;6080;78
16678;7;Outstanding spell performance;2024-10-22;3053;70
16679;9;Helping another student;2023-09-12;7847;81
16680;19;Helping another student;2024-07-27;8774;26
16681;20;Outstanding spell performance;2023-07-05;5022;10
16682;-30;Using magic in corridors;2023-11-09;1645;0
16683;-6;Being late to class;2023-09-12;1994;4
16684;39;Answering correctly in class;2023-05-30;8664;94
16685;40;Helping another student;2024-12-17;7481;70
16686;-7;Breaking school rules;2024-11-02;3281;14
16687;-27;Breaking school rules;2023-11-23;1707;7
16688;-8;Breaking school rules;2024-03-24;1637;8
16689;-27;Breaking school rules;2023-08-28;2945;5
16690;-1;Disrespecting a teacher;2023-03-23;2739;2
16691;-3;Being out after curfew;2023-02-02;7037;94
16692;40;Bravery in difficult situation;2023-01-30;2433;69
16693;-35;Breaking school rules;2023-03-09;6272;14
16694;50;Bravery in difficult situation;2024-02-28;8164;66
16695;2;Bravery in difficult situation;2024-05-19;5719;14
16696;31;Bravery in difficult situation;2023-02-04;3103;69
16697;-31;Being out after curfew;2024-09-06;5091;59
16698;-44;Disrespecting a teacher;2023-10-25;6536;53
16699;3;Answering correctly in class;2023-05-12;4931;26
16700;-49;Disrespecting a teacher;2023-03-24;5941;31
16701;29;Bravery in difficult situation;2024-03-02;8008;67
16702;-26;Being late to class;2024-06-12;9114;91
16703;-23;Being out after curfew;2024-11-05;3447;63
16704;-14;Using magic in corridors;2024-04-14;3917;65
16705;10;Outstanding spell performance;2023-10-29;1130;65
16706;-6;Disrespecting a teacher;2023-05-09;5909;39
16707;-40;Disrespecting a teacher;2024-04-12;7393;26
16708;-1;Using magic in corridors;2024-05-22;7049;50
16709;-10;Breaking school rules;2024-07-02;1728;66
16710;40;Answering correctly in class;2024-01-07;2505;56
16711;34;Excellent classwork;2023-11-25;8848;40
16712;-13;Being late to class;2024-03-30;2550;16
16713;-13;Disrespecting a teacher;2023-07-06;7432;2
16714;-21;Being out after curfew;2024-10-01;203;21
16715;17;Bravery in difficult situation;2023-09-29;2811;83
16716;20;Outstanding spell performance;2023-10-10;6922;3
16717;14;Excellent classwork;2023-09-12;466;98
16718;-44;Disrespecting a teacher;2024-05-17;1623;53
16719;-36;Breaking school rules;2024-09-27;8253;53
16720;-32;Using magic in corridors;2023-03-28;6326;62
16721;45;Helping another student;2024-04-27;1506;88
16722;-9;Disrespecting a teacher;2024-01-10;2692;85
16723;-27;Breaking school rules;2024-06-07;8703;49
16724;38;Outstanding spell performance;2024-07-29;7202;60
16725;-29;Disrespecting a teacher;2023-10-30;6379;15
16726;27;Helping another student;2023-11-29;5935;76
16727;39;Helping another student;2024-07-12;2530;94
16728;-22;Being out after curfew;2024-03-08;9668;24
16729;48;Answering correctly in class;2023-03-09;1675;21
16730;39;Helping another student;2023-05-28;8340;12
16731;-43;Disrespecting a teacher;2024-08-05;2589;52
16732;46;Bravery in difficult situation;2023-10-04;3471;42
16733;-35;Being late to class;2024-08-13;3672;70
16734;-44;Breaking school rules;2023-09-04;1414;38
16735;36;Outstanding spell performance;2024-01-09;1681;15
16736;-14;Using magic in corridors;2023-08-09;8734;10
16737;8;Answering correctly in class;2024-05-30;8990;3
16738;3;Bravery in difficult situation;2023-12-14;63;25
16739;12;Answering correctly in class;2023-04-20;3506;91
16740;-12;Breaking school rules;2023-03-14;3164;62
16741;-32;Breaking school rules;2023-07-08;9980;93
16742;32;Excellent classwork;2024-12-05;7569;14
16743;-7;Using magic in corridors;2023-06-14;7629;52
16744;-43;Disrespecting a teacher;2024-03-20;7296;26
16745;39;Answering correctly in class;2023-06-06;8120;4
16746;13;Excellent classwork;2024-04-09;1765;61
16747;-30;Being out after curfew;2023-02-03;1520;23
16748;38;Bravery in difficult situation;2023-03-15;5597;56
16749;-18;Being late to class;2024-02-11;8055;85
16750;37;Answering correctly in class;2023-05-08;60;82
16751;38;Helping another student;2023-04-10;8866;16
16752;34;Answering correctly in class;2023-08-11;101;95
16753;36;Outstanding spell performance;2024-11-12;8873;16
16754;-38;Being late to class;2024-09-15;4252;80
16755;-40;Using magic in corridors;2024-04-06;9076;17
16756;-33;Using magic in corridors;2023-03-18;2567;56
16757;-19;Being late to class;2023-06-04;5934;63
16758;29;Answering correctly in class;2023-06-25;8511;34
16759;22;Answering correctly in class;2023-02-09;7639;8
16760;6;Bravery in difficult situation;2024-08-08;1569;48
16761;-34;Being late to class;2024-09-04;2130;38
16762;35;Outstanding spell performance;2024-06-16;3350;60
16763;-16;Being late to class;2024-12-31;8294;9
16764;-14;Disrespecting a teacher;2023-03-05;4528;65
16765;-26;Being out after curfew;2023-03-26;3160;90
16766;1;Bravery in difficult situation;2023-12-14;3545;18
16767;42;Helping another student;2024-02-21;9655;79
16768;-7;Breaking school rules;2024-11-11;9149;94
16769;-49;Being late to class;2023-10-17;4670;82
16770;49;Excellent classwork;2023-05-17;5036;38
16771;-32;Being out after curfew;2023-06-02;1264;23
16772;-29;Disrespecting a teacher;2024-05-17;9;74
16773;-15;Disrespecting a teacher;2024-02-08;7000;67
16774;25;Outstanding spell performance;2024-05-10;651;1
16775;22;Answering correctly in class;2023-01-17;9232;8
16776;5;Helping another student;2023-05-07;4321;52
16777;9;Outstanding spell performance;2023-08-22;4193;71
16778;43;Bravery in difficult situation;2023-09-21;5436;33
16779;-22;Disrespecting a teacher;2023-08-18;9635;60
16780;26;Answering correctly in class;2024-10-07;6652;26
16781;-46;Breaking school rules;2023-06-04;9172;63
16782;29;Outstanding spell performance;2024-02-19;4761;34
16783;-30;Using magic in corridors;2023-07-25;3570;89
16784;42;Helping another student;2024-09-28;32;17
16785;-36;Being late to class;2024-03-21;5931;97
16786;-43;Disrespecting a teacher;2023-01-02;572;62
16787;22;Answering correctly in class;2023-08-04;9530;69
16788;-21;Disrespecting a teacher;2023-01-17;9399;98
16789;15;Answering correctly in class;2023-11-13;2264;50
16790;3;Bravery in difficult situation;2023-11-24;3648;35
16791;-28;Being out after curfew;2023-10-19;8998;96
16792;30;Helping another student;2023-02-02;4315;72
16793;-2;Breaking school rules;2024-08-17;8763;53
16794;31;Outstanding spell performance;2024-12-06;4619;80
16795;34;Excellent classwork;2023-02-05;5276;20
16796;-31;Disrespecting a teacher;2024-02-08;3920;44
16797;-26;Disrespecting a teacher;2024-08-05;9642;9
16798;31;Excellent classwork;2024-12-18;1048;29
16799;18;Bravery in difficult situation;2023-02-03;8091;10
16800;30;Outstanding spell performance;2023-10-17;8936;15
16801;-14;Being out after curfew;2024-10-31;209;59
16802;9;Helping another student;2023-03-31;3558;96
16803;24;Excellent classwork;2023-01-18;3023;50
16804;-18;Being out after curfew;2024-09-16;9027;16
16805;41;Answering correctly in class;2024-09-25;9954;21
16806;-26;Using magic in corridors;2024-11-16;7833;67
16807;-27;Being out after curfew;2024-08-04;255;23
16808;-30;Breaking school rules;2023-08-13;8429;52
16809;15;Answering correctly in class;2024-05-22;8931;13
16810;-34;Using magic in corridors;2024-12-23;8715;35
16811;-25;Being out after curfew;2023-02-06;7911;52
16812;18;Excellent classwork;2024-04-12;5166;25
16813;-8;Breaking school rules;2024-06-07;3144;88
16814;-6;Disrespecting a teacher;2024-01-10;2054;24
16815;35;Answering correctly in class;2024-11-14;4829;14
16816;-15;Being late to class;2023-07-24;3823;56
16817;9;Outstanding spell performance;2024-04-19;6063;25
16818;1;Bravery in difficult situation;2024-12-24;4787;11
16819;-13;Disrespecting a teacher;2024-05-29;3577;7
16820;-11;Disrespecting a teacher;2024-09-16;5401;3
16821;-47;Being late to class;2024-08-30;4260;25
16822;30;Bravery in difficult situation;2024-06-18;6697;91
16823;18;Excellent classwork;2024-08-09;6060;94
16824;8;Bravery in difficult situation;2023-09-24;5052;44
16825;-23;Being out after curfew;2024-03-28;5695;71
16826;8;Bravery in difficult situation;2023-02-19;9557;0
16827;10;Helping another student;2024-04-17;9555;46
16828;30;Bravery in difficult situation;2023-12-02;673;50
16829;-32;Disrespecting a teacher;2023-06-08;922;4
16830;-26;Being late to class;2024-09-14;3106;93
16831;-50;Disrespecting a teacher;2023-12-04;308;97
16832;30;Outstanding spell performance;2024-07-02;8144;53
16833;47;Answering correctly in class;2023-06-04;8193;66
16834;18;Answering correctly in class;2024-07-30;8411;14
16835;-16;Being out after curfew;2023-06-09;3598;79
16836;42;Bravery in difficult situation;2023-11-14;6348;33
16837;-31;Being late to class;2023-01-12;1061;2
16838;-48;Disrespecting a teacher;2023-06-13;2237;53
16839;-14;Being out after curfew;2023-08-29;6929;75
16840;-41;Being late to class;2023-04-27;8267;49
16841;25;Outstanding spell performance;2024-03-05;2182;58
16842;-47;Breaking school rules;2024-09-11;9816;81
16843;34;Bravery in difficult situation;2023-08-17;5780;11
16844;19;Bravery in difficult situation;2023-03-07;9520;89
16845;3;Bravery in difficult situation;2024-06-25;3749;71
16846;1;Bravery in difficult situation;2024-12-21;8478;60
16847;14;Bravery in difficult situation;2023-11-17;8082;92
16848;45;Excellent classwork;2024-05-28;8978;81
16849;13;Bravery in difficult situation;2024-11-30;7510;80
16850;-29;Disrespecting a teacher;2023-01-29;4276;25
16851;1;Excellent classwork;2024-03-26;6090;55
16852;28;Bravery in difficult situation;2023-11-15;4375;56
16853;-7;Being late to class;2023-04-15;6363;10
16854;-33;Disrespecting a teacher;2023-05-23;3691;36
16855;-18;Using magic in corridors;2024-04-14;3351;60
16856;28;Excellent classwork;2024-02-08;8760;69
16857;17;Answering correctly in class;2024-06-19;4428;61
16858;8;Bravery in difficult situation;2023-03-29;9015;97
16859;-48;Disrespecting a teacher;2023-09-05;398;47
16860;-7;Being late to class;2023-02-21;3604;95
16861;-30;Being late to class;2023-11-17;3538;92
16862;-34;Disrespecting a teacher;2024-11-09;6492;23
16863;49;Bravery in difficult situation;2023-08-05;2361;56
16864;21;Bravery in difficult situation;2024-01-27;3810;67
16865;5;Answering correctly in class;2023-07-13;4377;30
16866;-11;Being late to class;2024-08-24;3226;2
16867;-7;Being late to class;2023-01-08;6835;0
16868;32;Helping another student;2023-09-18;1533;80
16869;25;Helping another student;2024-01-03;7629;91
16870;-39;Using magic in corridors;2024-08-08;2277;76
16871;47;Helping another student;2024-05-02;5008;70
16872;25;Bravery in difficult situation;2024-11-06;6190;24
16873;-39;Breaking school rules;2023-03-03;5716;27
16874;-29;Disrespecting a teacher;2023-10-18;1808;59
16875;33;Outstanding spell performance;2023-11-19;7346;87
16876;7;Answering correctly in class;2024-09-08;9564;33
16877;-15;Being out after curfew;2024-08-24;8064;62
16878;50;Answering correctly in class;2023-07-12;8795;98
16879;-4;Being late to class;2024-05-03;5764;29
16880;-5;Breaking school rules;2024-05-26;6643;57
16881;12;Outstanding spell performance;2024-10-09;8588;9
16882;44;Outstanding spell performance;2023-10-26;439;97
16883;-4;Being late to class;2024-05-22;5478;75
16884;-32;Being out after curfew;2024-12-06;8073;27
16885;27;Excellent classwork;2023-05-19;2738;55
16886;-47;Disrespecting a teacher;2023-08-27;8572;70
16887;-35;Disrespecting a teacher;2024-08-27;5822;91
16888;48;Answering correctly in class;2024-11-16;5641;50
16889;0;Using magic in corridors;2023-04-15;7199;55
16890;22;Excellent classwork;2024-03-17;285;24
16891;44;Outstanding spell performance;2024-04-16;6426;36
16892;45;Helping another student;2024-11-15;1802;72
16893;31;Helping another student;2023-01-16;4528;33
16894;-20;Disrespecting a teacher;2024-12-13;6475;38
16895;9;Outstanding spell performance;2023-02-01;5497;94
16896;-9;Breaking school rules;2024-03-04;3891;43
16897;-6;Being late to class;2023-03-04;5597;31
16898;15;Answering correctly in class;2023-12-27;600;0
16899;46;Helping another student;2024-10-09;6426;72
16900;-9;Being out after curfew;2023-08-21;7354;91
16901;-49;Disrespecting a teacher;2024-08-24;3787;4
16902;-5;Being out after curfew;2024-03-31;7182;34
16903;-26;Being out after curfew;2023-10-20;338;87
16904;33;Outstanding spell performance;2023-12-20;4576;18
16905;-33;Being late to class;2024-07-05;7815;98
16906;21;Outstanding spell performance;2024-12-24;9531;70
16907;13;Helping another student;2024-10-05;293;95
16908;-42;Breaking school rules;2024-06-23;2576;82
16909;5;Excellent classwork;2023-06-27;4260;45
16910;-20;Being out after curfew;2023-03-01;886;11
16911;-42;Disrespecting a teacher;2024-10-31;6881;20
16912;-22;Using magic in corridors;2024-02-05;2609;44
16913;39;Helping another student;2023-04-23;2798;16
16914;29;Bravery in difficult situation;2024-11-11;8813;20
16915;19;Outstanding spell performance;2023-10-11;7192;66
16916;-38;Breaking school rules;2024-09-17;7057;26
16917;-15;Disrespecting a teacher;2024-07-21;9126;27
16918;44;Outstanding spell performance;2024-10-02;1504;29
16919;-45;Breaking school rules;2023-10-18;2352;59
16920;44;Bravery in difficult situation;2024-04-07;4267;32
16921;-34;Being out after curfew;2024-09-14;2332;99
16922;-11;Disrespecting a teacher;2023-04-14;6243;96
